"","lifehistory","Rest","SigmaR","Lyears","Nsamp","variable","year","mre","mare","pconverge"
"49","long_slow","R_unadjusted","HighSigmaR","L100","perfect","SSB0",100,0.145223895811166,0.145223895811166,1
"50","long_slow","R_unadjusted","LowSigmaR","L100","perfect","Depletion",100,-0.0187060334828904,0.07422167902155,1
"51","long_slow","R_unadjusted","LowSigmaR","L100","perfect","F",100,-0.0281530812998503,0.0754154290248456,1
"52","long_slow","R_unadjusted","LowSigmaR","L100","perfect","OFL",100,0.0316836535221561,0.0792093779123027,1
"53","long_slow","R_unadjusted","LowSigmaR","L100","perfect","Recruit",100,0.127401729363724,0.299904749390133,1
"54","long_slow","R_unadjusted","LowSigmaR","L100","perfect","SPR",100,0.0116033526421221,0.0322433872730354,1
"55","long_slow","R_unadjusted","LowSigmaR","L100","perfect","SSB",100,0.0298572993957391,0.0769713379211585,1
"56","long_slow","R_unadjusted","LowSigmaR","L100","perfect","SSB0",100,0.0472834371961283,0.0489813963237037,1
"57","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","Depletion",100,0.0811377972497112,0.192803290712741,1
"58","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","F",100,-0.126836683310755,0.225551881833234,1
"59","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","OFL",100,0.152180839255098,0.252095770551608,1
"60","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","Recruit",100,0.246191272039826,0.306776865516877,1
"61","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","SPR",100,0.05005620393616,0.089984376158388,1
"62","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","SSB",100,0.145442188664453,0.23403103544401,1
"63","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","SSB0",100,0.0339918213132789,0.0872806542949376,1
"64","short_fast","R_biasadjusted","LowSigmaR","L100","perfect","Depletion",100,0.00752367710316946,0.111532532641655,0.995
"65","short_fast","R_biasadjusted","LowSigmaR","L100","perfect","F",100,-0.0282708882749344,0.11571075729719,0.995
"66","short_fast","R_biasadjusted","LowSigmaR","L100","perfect","OFL",100,0.0297440337433231,0.119341885145106,0.995
"67","short_fast","R_biasadjusted","LowSigmaR","L100","perfect","Recruit",100,0.0581807769452934,0.132570508348602,0.995
"68","short_fast","R_biasadjusted","LowSigmaR","L100","perfect","SPR",100,0.00951011206324503,0.0510717235939853,0.995
"69","short_fast","R_biasadjusted","LowSigmaR","L100","perfect","SSB",100,0.0284030211942208,0.115640935769375,0.995
"70","short_fast","R_biasadjusted","LowSigmaR","L100","perfect","SSB0",100,0.00699234882504651,0.0395712727010406,0.995
"71","short_fast","R_unadjusted","HighSigmaR","L100","perfect","Depletion",100,0.194101383025754,0.228972510716068,1
"72","short_fast","R_unadjusted","HighSigmaR","L100","perfect","F",100,-0.202776933889905,0.253480027773605,1
"73","short_fast","R_unadjusted","HighSigmaR","L100","perfect","OFL",100,0.268692809530442,0.298316850496686,1
"74","short_fast","R_unadjusted","HighSigmaR","L100","perfect","Recruit",100,0.371172142581626,0.375031727462073,1
"75","short_fast","R_unadjusted","HighSigmaR","L100","perfect","SPR",100,0.0824042503486301,0.107554059103875,1
"76","short_fast","R_unadjusted","HighSigmaR","L100","perfect","SSB",100,0.253513656494714,0.275574570034761,1
"77","short_fast","R_unadjusted","HighSigmaR","L100","perfect","SSB0",100,0.0194277624483761,0.0840907861277931,1
"78","short_fast","R_unadjusted","LowSigmaR","L100","perfect","Depletion",100,0.0293492268983685,0.10715267907502,1
"79","short_fast","R_unadjusted","LowSigmaR","L100","perfect","F",100,-0.0471617438402378,0.117682748347186,1
"80","short_fast","R_unadjusted","LowSigmaR","L100","perfect","OFL",100,0.051547603609809,0.127145167270803,1
"81","short_fast","R_unadjusted","LowSigmaR","L100","perfect","Recruit",100,0.0928299105169893,0.147108582529747,1
"82","short_fast","R_unadjusted","LowSigmaR","L100","perfect","SPR",100,0.0177532602105969,0.0492770928370072,1
"83","short_fast","R_unadjusted","LowSigmaR","L100","perfect","SSB",100,0.0496283009220465,0.123559035805679,1
"84","short_fast","R_unadjusted","LowSigmaR","L100","perfect","SSB0",100,0.00368751014445717,0.0394427762448376,1
"85","short_slow","R_biasadjusted","HighSigmaR","L100","perfect","Depletion",100,0.0759280730578041,0.155297344568524,1
"86","short_slow","R_biasadjusted","HighSigmaR","L100","perfect","F",100,-0.111146573713759,0.181809824187861,1
"87","short_slow","R_biasadjusted","HighSigmaR","L100","perfect","OFL",100,0.131277543316612,0.198091527002388,1
"88","short_slow","R_biasadjusted","HighSigmaR","L100","perfect","Recruit",100,0.283857088485587,0.319030424961469,1
"89","short_slow","R_biasadjusted","HighSigmaR","L100","perfect","SPR",100,0.0472976496388851,0.0747013487460856,1
"90","short_slow","R_biasadjusted","HighSigmaR","L100","perfect","SSB",100,0.12562026850439,0.186736060716855,1
"91","short_slow","R_biasadjusted","HighSigmaR","L100","perfect","SSB0",100,0.0453915423421917,0.0862915628032024,1
"92","short_slow","R_biasadjusted","LowSigmaR","L100","perfect","Depletion",100,0.0140030679098299,0.0916920996630817,1
"93","short_slow","R_biasadjusted","LowSigmaR","L100","perfect","F",100,-0.0233846183275628,0.105169017660099,1
"94","short_slow","R_biasadjusted","LowSigmaR","L100","perfect","OFL",100,0.0263817527591354,0.11057025078904,1
"95","short_slow","R_biasadjusted","LowSigmaR","L100","perfect","Recruit",100,0.0861667132642797,0.200370926021222,1
"96","short_slow","R_biasadjusted","LowSigmaR","L100","perfect","SPR",100,0.00885405048365925,0.0454631048638251,1
"97","short_slow","R_biasadjusted","LowSigmaR","L100","perfect","SSB",100,0.02407677578569,0.107787564498142,1
"98","short_slow","R_biasadjusted","LowSigmaR","L100","perfect","SSB0",100,0.012629723908361,0.041813065565439,1
"99","short_slow","R_unadjusted","HighSigmaR","L100","perfect","Depletion",100,0.185220261890542,0.195666585362477,1
"100","short_slow","R_unadjusted","HighSigmaR","L100","perfect","F",100,-0.192898479700228,0.211912396015597,1
"101","short_slow","R_unadjusted","HighSigmaR","L100","perfect","OFL",100,0.255239203576118,0.255239203576118,1
"102","short_slow","R_unadjusted","HighSigmaR","L100","perfect","Recruit",100,0.431470725848619,0.431470725848619,1
"103","short_slow","R_unadjusted","HighSigmaR","L100","perfect","SPR",100,0.0885904786184639,0.0961615077583474,1
"104","short_slow","R_unadjusted","HighSigmaR","L100","perfect","SSB",100,0.24074964168739,0.24074964168739,1
"105","short_slow","R_unadjusted","HighSigmaR","L100","perfect","SSB0",100,0.0430550269183297,0.0867766867683264,1
"106","short_slow","R_unadjusted","LowSigmaR","L100","perfect","Depletion",100,0.0194697169276088,0.0938214558471826,1
"107","short_slow","R_unadjusted","LowSigmaR","L100","perfect","F",100,-0.037632674255829,0.110933968068106,1
"108","short_slow","R_unadjusted","LowSigmaR","L100","perfect","OFL",100,0.0415116593548977,0.117896437567548,1
"109","short_slow","R_unadjusted","LowSigmaR","L100","perfect","Recruit",100,0.0994184581051643,0.198799813253995,1
"110","short_slow","R_unadjusted","LowSigmaR","L100","perfect","SPR",100,0.0150564238024632,0.0477973874575946,1
"111","short_slow","R_unadjusted","LowSigmaR","L100","perfect","SSB",100,0.0411514585524918,0.113256270779355,1
"112","short_slow","R_unadjusted","LowSigmaR","L100","perfect","SSB0",100,0.0141576993903498,0.0416216561098117,1
