#V3.30
#C data file created using the SS_writedat function in the R package r4ss
#C should work with SS version: 
#C file write time: 2020-07-20 14:05:03
#
1 #_styr
100 #_endyr
1 #_nseas
12 #_months_per_seas
2 #_Nsubseasons
1 #_spawn_month
1 #_Ngenders
60 #_Nages
1 #_N_areas
2 #_Nfleets
#_fleetinfo
#_type	surveytiming	area	units	need_catch_mult	fleetname
1	-1	1	1	0	Fishery	#_1
3	 1	1	2	0	Survey 	#_2
#_Catch data
#_year	season	fleet	catch	catch_se
 -999	1	1	   0.000	0.00	#_1         
    1	1	1	 139.813	0.01	#_2         
    2	1	1	 162.972	0.01	#_3         
    3	1	1	 185.989	0.01	#_4         
    4	1	1	 208.660	0.01	#_5         
    5	1	1	 230.980	0.01	#_6         
    6	1	1	 253.640	0.01	#_7         
    7	1	1	 277.465	0.01	#_8         
    8	1	1	 302.758	0.01	#_9         
    9	1	1	 329.857	0.01	#_10        
   10	1	1	 358.864	0.01	#_11        
   11	1	1	 388.274	0.01	#_12        
   12	1	1	 415.538	0.01	#_13        
   13	1	1	 439.548	0.01	#_14        
   14	1	1	 461.683	0.01	#_15        
   15	1	1	 483.977	0.01	#_16        
   16	1	1	 506.984	0.01	#_17        
   17	1	1	 529.793	0.01	#_18        
   18	1	1	 552.113	0.01	#_19        
   19	1	1	 575.817	0.01	#_20        
   20	1	1	 602.594	0.01	#_21        
   21	1	1	 630.920	0.01	#_22        
   22	1	1	 657.552	0.01	#_23        
   23	1	1	 680.401	0.01	#_24        
   24	1	1	 698.620	0.01	#_25        
   25	1	1	 711.848	0.01	#_26        
   26	1	1	 697.026	0.01	#_27        
   27	1	1	1588.330	0.01	#_28        
   28	1	1	2406.450	0.01	#_29        
   29	1	1	3137.820	0.01	#_30        
   30	1	1	3784.030	0.01	#_31        
   31	1	1	4358.610	0.01	#_32        
   32	1	1	4874.930	0.01	#_33        
   33	1	1	5348.540	0.01	#_34        
   34	1	1	5797.420	0.01	#_35        
   35	1	1	6225.430	0.01	#_36        
   36	1	1	6628.760	0.01	#_37        
   37	1	1	7018.500	0.01	#_38        
   38	1	1	7410.740	0.01	#_39        
   39	1	1	7800.620	0.01	#_40        
   40	1	1	8157.900	0.01	#_41        
   41	1	1	8437.440	0.01	#_42        
   42	1	1	8595.390	0.01	#_43        
   43	1	1	8607.860	0.01	#_44        
   44	1	1	8479.270	0.01	#_45        
   45	1	1	8242.270	0.01	#_46        
   46	1	1	7986.980	0.01	#_47        
   47	1	1	7886.430	0.01	#_48        
   48	1	1	8057.080	0.01	#_49        
   49	1	1	8380.270	0.01	#_50        
   50	1	1	8601.720	0.01	#_51        
   51	1	1	8588.490	0.01	#_52        
   52	1	1	8393.310	0.01	#_53        
   53	1	1	8121.350	0.01	#_54        
   54	1	1	7824.800	0.01	#_55        
   55	1	1	7512.350	0.01	#_56        
   56	1	1	6993.240	0.01	#_57        
   57	1	1	6611.570	0.01	#_58        
   58	1	1	6398.810	0.01	#_59        
   59	1	1	6324.220	0.01	#_60        
   60	1	1	6299.890	0.01	#_61        
   61	1	1	6231.790	0.01	#_62        
   62	1	1	5873.300	0.01	#_63        
   63	1	1	5495.760	0.01	#_64        
   64	1	1	5125.170	0.01	#_65        
   65	1	1	4763.750	0.01	#_66        
   66	1	1	4398.470	0.01	#_67        
   67	1	1	4022.300	0.01	#_68        
   68	1	1	3648.870	0.01	#_69        
   69	1	1	3313.700	0.01	#_70        
   70	1	1	3051.540	0.01	#_71        
   71	1	1	2875.680	0.01	#_72        
   72	1	1	2798.540	0.01	#_73        
   73	1	1	2832.830	0.01	#_74        
   74	1	1	2930.010	0.01	#_75        
   75	1	1	2989.790	0.01	#_76        
   76	1	1	2955.750	0.01	#_77        
   77	1	1	2837.800	0.01	#_78        
   78	1	1	2666.180	0.01	#_79        
   79	1	1	2469.270	0.01	#_80        
   80	1	1	2261.550	0.01	#_81        
   81	1	1	2317.800	0.01	#_82        
   82	1	1	2354.740	0.01	#_83        
   83	1	1	2376.170	0.01	#_84        
   84	1	1	2392.370	0.01	#_85        
   85	1	1	2411.330	0.01	#_86        
   86	1	1	2436.540	0.01	#_87        
   87	1	1	2469.330	0.01	#_88        
   88	1	1	2509.860	0.01	#_89        
   89	1	1	2560.920	0.01	#_90        
   90	1	1	2631.300	0.01	#_91        
   91	1	1	2724.070	0.01	#_92        
   92	1	1	2829.600	0.01	#_93        
   93	1	1	2943.710	0.01	#_94        
   94	1	1	3074.140	0.01	#_95        
   95	1	1	3218.770	0.01	#_96        
   96	1	1	3355.930	0.01	#_97        
   97	1	1	3467.180	0.01	#_98        
   98	1	1	3560.610	0.01	#_99        
   99	1	1	3669.590	0.01	#_100       
  100	1	1	3842.250	0.01	#_101       
-9999	0	0	   0.000	0.00	#_terminator
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_Fleet	Units	Errtype	SD_Report
1	1	0	0	#_Fishery
2	1	0	0	#_Survey 
#
#_CPUE_data
#_year	Seas	index	obs	se_log
    1	1	1	1	1	#_1         
-9999	0	0	0	0	#_terminator
0 #_N_discard_fleets
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal
#
#_discard_fleet_info
#
#_discard_data
#
#_meanbodywt
0 #_use_meanbodywt
 #_DF_for_meanbodywt_T-distribution_like
#
#_population_length_bins
2 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
1 # binwidth for population size comp
10 # minimum size in the population (lower edge of first bin and size at age 0.00)
82 # maximum size in the population (lower edge of last bin)
1 #_use_lencomp
#
#_len_info
#_mintailcomp	addtocomp	combine_M_F	CompressBins	CompError	ParmSelect	minsamplesize
-1	1e-10	0	0	0	0	1	#_Fishery
-1	1e-10	0	0	0	0	1	#_Survey 
37 #_N_lbins
#_lbin_vector
10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 74 76 78 80 82 #_lbin_vector
#
#_lencomp
#_Yr	Seas	Flt	Gender	Part	Nsamp	l10	l12	l14	l16	l18	l20	l22	l24	l26	l28	l30	l32	l34	l36	l38	l40	l42	l44	l46	l48	l50	l52	l54	l56	l58	l60	l62	l64	l66	l68	l70	l72	l74	l76	l78	l80	l82
    1	1	1	0	0	50	0	0	0	0	0	0	0	0	0	0	1	1	3	 4	3	 4	5	 3	5	3	3	5	5	2	2	1	0	0	0	0	0	0	0	0	0	0	0	#_1         
    2	1	1	0	0	50	0	0	0	0	1	0	1	0	1	3	4	3	4	 2	2	 2	0	 2	2	2	5	5	4	5	2	0	0	0	0	0	0	0	0	0	0	0	0	#_2         
    3	1	1	0	0	50	0	0	0	0	0	1	0	0	0	0	1	1	3	 0	2	 4	4	 5	5	8	6	2	1	2	0	2	2	1	0	0	0	0	0	0	0	0	0	#_3         
    4	1	1	0	0	50	0	0	0	0	1	0	0	0	0	3	2	2	3	 2	7	 4	4	 1	3	4	4	2	1	2	2	2	0	0	0	0	1	0	0	0	0	0	0	#_4         
    5	1	1	0	0	50	0	0	0	0	1	1	1	1	1	1	0	0	1	 3	3	 5	5	 3	4	2	7	2	5	2	0	1	1	0	0	0	0	0	0	0	0	0	0	#_5         
    6	1	1	0	0	50	0	0	0	0	0	0	0	0	1	3	4	1	3	 2	5	 2	1	 2	9	2	4	3	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	#_6         
    7	1	1	0	0	50	0	0	0	0	0	1	1	0	0	0	3	2	2	 3	2	 6	2	 6	2	2	7	4	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	#_7         
    8	1	1	0	0	50	0	0	0	0	0	1	1	0	1	1	2	3	0	 3	1	 3	4	 1	3	7	3	2	6	2	2	2	2	0	0	0	0	0	0	0	0	0	0	#_8         
    9	1	1	0	0	50	0	0	0	0	0	0	0	0	1	0	3	1	4	 1	5	 8	5	 5	1	5	1	3	2	1	1	2	0	0	1	0	0	0	0	0	0	0	0	#_9         
   10	1	1	0	0	50	0	0	0	0	0	0	0	0	0	2	0	3	2	 3	4	 6	0	 3	6	3	8	1	0	2	3	0	4	0	0	0	0	0	0	0	0	0	0	#_10        
   11	1	1	0	0	50	0	0	0	0	0	0	0	0	0	1	3	1	5	 2	2	 4	5	 4	7	4	1	4	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	#_11        
   12	1	1	0	0	50	0	0	0	0	0	0	0	0	0	1	0	3	4	 4	4	 3	2	 4	5	6	3	1	2	4	1	0	2	1	0	0	0	0	0	0	0	0	0	#_12        
   13	1	1	0	0	50	0	0	0	0	1	2	0	0	0	1	1	0	1	 1	5	 5	7	 2	5	3	1	5	3	4	0	2	1	0	0	0	0	0	0	0	0	0	0	#_13        
   14	1	1	0	0	50	0	0	0	0	0	0	0	0	1	1	2	1	0	 4	3	 3	4	 7	4	6	5	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	#_14        
   15	1	1	0	0	50	0	0	0	0	0	0	0	0	0	0	3	0	1	 3	1	 4	5	 2	4	4	6	4	6	3	2	1	1	0	0	0	0	0	0	0	0	0	0	#_15        
   16	1	1	0	0	50	0	0	0	0	0	0	0	0	1	1	1	3	2	 4	2	 4	6	 5	2	3	1	4	4	5	0	2	0	0	0	0	0	0	0	0	0	0	0	#_16        
   17	1	1	0	0	50	0	0	0	0	0	0	0	0	1	2	1	1	1	 1	4	 2	7	 5	4	5	4	1	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	#_17        
   18	1	1	0	0	50	0	0	0	0	0	0	1	0	0	0	1	0	3	 2	2	 3	5	 8	8	5	1	5	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	#_18        
   19	1	1	0	0	50	0	0	0	0	0	0	0	0	2	2	2	1	0	 1	4	 1	3	 3	5	6	5	7	1	1	3	0	2	1	0	0	0	0	0	0	0	0	0	#_19        
   20	1	1	0	0	50	0	0	0	0	0	0	0	0	2	1	1	3	3	 5	5	 0	5	 4	3	4	2	3	6	0	2	0	0	0	1	0	0	0	0	0	0	0	0	#_20        
   21	1	1	0	0	50	0	0	0	0	0	1	0	0	3	0	3	3	1	 3	3	 1	7	 3	3	5	4	3	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	#_21        
   22	1	1	0	0	50	0	1	0	0	0	0	0	0	1	0	3	1	4	 2	5	 4	5	 4	5	3	5	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	#_22        
   23	1	1	0	0	50	0	0	0	0	0	1	0	0	0	2	1	4	1	 4	7	 3	3	 5	3	6	1	5	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	#_23        
   24	1	1	0	0	50	0	0	0	0	0	1	0	1	0	1	1	3	2	 3	4	 2	4	 5	5	3	7	2	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	#_24        
   25	1	1	0	0	50	0	0	0	0	0	0	1	0	1	1	0	1	0	 4	4	 3	3	 7	3	3	7	7	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	#_25        
   26	1	1	0	0	50	0	0	0	0	1	0	0	0	0	0	0	0	5	 4	3	 1	4	 4	3	5	2	4	5	4	2	2	0	0	1	0	0	0	0	0	0	0	0	#_26        
   27	1	1	0	0	50	0	0	0	0	0	0	1	0	0	0	1	2	2	 1	3	 2	4	 2	7	6	6	4	2	4	2	0	0	0	1	0	0	0	0	0	0	0	0	#_27        
   28	1	1	0	0	50	0	0	0	0	0	0	1	0	0	0	0	0	1	 3	2	 6	3	 4	4	5	3	7	3	2	4	1	0	0	1	0	0	0	0	0	0	0	0	#_28        
   29	1	1	0	0	50	0	0	0	0	0	0	0	1	0	0	0	1	2	 1	3	 3	3	 4	3	7	3	6	3	4	3	1	2	0	0	0	0	0	0	0	0	0	0	#_29        
   30	1	1	0	0	50	0	0	0	0	0	0	0	1	1	1	0	0	1	 2	3	 2	3	 4	2	4	4	6	7	6	1	2	0	0	0	0	0	0	0	0	0	0	0	#_30        
   31	1	1	0	0	50	0	0	0	1	0	0	0	0	0	3	1	4	1	 1	2	 6	2	 3	1	5	8	0	6	1	1	1	3	0	0	0	0	0	0	0	0	0	0	#_31        
   32	1	1	0	0	50	0	0	0	0	0	0	0	1	1	0	1	2	1	 2	3	 2	4	 1	2	6	6	5	6	1	4	0	0	2	0	0	0	0	0	0	0	0	0	#_32        
   33	1	1	0	0	50	0	0	0	0	0	0	0	0	1	2	1	1	5	 3	3	 2	3	 3	2	8	4	2	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	#_33        
   34	1	1	0	0	50	0	0	0	0	0	0	1	0	0	3	2	3	4	 1	0	 3	3	 4	4	4	6	3	1	4	0	2	1	0	1	0	0	0	0	0	0	0	0	#_34        
   35	1	1	0	0	50	1	0	0	0	0	0	0	0	0	2	3	0	8	 6	7	 3	0	 1	1	5	3	4	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	#_35        
   36	1	1	0	0	50	0	0	0	0	0	1	0	0	4	2	3	1	4	 2	0	 3	4	 2	2	8	3	4	3	1	1	0	1	0	1	0	0	0	0	0	0	0	0	#_36        
   37	1	1	0	0	50	0	0	0	0	0	0	0	1	1	1	3	2	4	 6	4	 3	3	 2	3	2	1	4	3	2	3	1	1	0	0	0	0	0	0	0	0	0	0	#_37        
   38	1	1	0	0	50	0	0	0	0	0	0	0	0	1	1	0	4	4	 0	4	 8	2	 4	3	6	2	5	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	#_38        
   39	1	1	0	0	50	0	0	0	0	0	0	1	0	1	3	3	4	2	 2	6	 4	3	 4	1	5	2	3	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	#_39        
   40	1	1	0	0	50	0	0	0	1	0	0	0	0	1	0	2	2	3	 5	4	 6	6	 3	1	0	5	3	1	3	2	1	0	0	1	0	0	0	0	0	0	0	0	#_40        
   41	1	1	0	0	50	0	0	0	0	0	0	1	0	1	1	2	1	4	 1	5	 8	0	 5	7	5	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	#_41        
   42	1	1	0	0	50	0	0	0	0	0	1	1	0	1	2	1	0	2	 6	6	 2	7	 6	4	3	2	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	#_42        
   43	1	1	0	0	50	0	0	0	0	0	0	0	0	2	0	2	1	3	 4	2	 5	4	 8	4	1	5	2	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	#_43        
   44	1	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	1	3	 3	7	 7	6	 5	3	5	3	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	#_44        
   45	1	1	0	0	50	0	0	0	2	0	1	0	0	1	1	3	2	1	 2	2	 5	1	 3	7	3	3	6	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	#_45        
   46	1	1	0	0	50	1	0	0	0	0	0	3	1	0	1	1	1	2	 2	4	 4	5	 2	3	5	7	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	#_46        
   47	1	1	0	0	50	0	0	0	0	0	0	3	2	3	2	2	2	1	 1	2	 1	5	 3	3	5	1	9	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	#_47        
   48	1	1	0	0	50	0	0	0	0	0	0	0	0	3	3	4	4	2	 5	1	 1	5	 3	2	3	3	7	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	#_48        
   49	1	1	0	0	50	0	0	0	0	0	0	0	1	0	3	3	9	7	 5	2	 4	1	 2	2	3	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	#_49        
