"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","mre","mare","pconverge"
"46","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","Depletion",100,-0.318450207269172,0.358837609811292,1
"47","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","F",100,-0.0430364905758129,0.34092835242729,1
"48","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","OFL",100,0.0333252527280406,0.344760896890738,1
"49","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","Recruit",100,0.956831785611012,0.956831785611012,1
"50","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","Selex_ascend",100,-0.0269294117647058,0.0324666666666665,1
"51","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","Selex_peak",100,-0.0234940476190476,0.0397035714285715,1
"52","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","SPR",100,0.0229548272940331,0.185354736017148,1
"53","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","SSB",100,0.0422831129936697,0.382359996780105,1
"54","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","SSB0",100,0.459712775862813,0.459712775862813,1
"55","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","Depletion",100,-0.184684998603264,0.25372095057956,1
"56","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","F",100,-0.16184383795896,0.276164588729961,1
"57","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","OFL",100,0.203209053732023,0.306630277132137,1
"58","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","Recruit",100,1.0521112154387,1.0521112154387,1
"59","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","Selex_ascend",100,0.0144264705882354,0.0203803921568628,1
"60","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","Selex_peak",100,0.010527380952381,0.022322619047619,1
"61","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","SPR",100,0.0948157347882768,0.15553637327757,1
"62","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","SSB",100,0.206155313215388,0.320474380557936,1
"63","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","SSB0",100,0.444491376493004,0.444491376493004,1
"64","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","Depletion",100,-0.170833348902397,0.243102625199431,1
"65","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","F",100,0.0639005045031732,0.226727949282183,1
"66","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","OFL",100,-0.0613030605315222,0.224302829164961,1
