"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","label","mre","mare","n_nonconverge"
"103","long_fast","R_unadjusted","HighSigmaR","L1","N50","F1","LN_R0",100,"L1_N50",0.032455,0.032455,12
"104","long_fast","R_unadjusted","HighSigmaR","L1","N50","F1","OFL",100,"L1_N50",-0.158626318699613,0.615086203740307,12
"105","long_fast","R_unadjusted","HighSigmaR","L1","N50","F1","Recruit",100,"L1_N50",0.740352376464875,1,12
"106","long_fast","R_unadjusted","HighSigmaR","L1","N50","F1","Selex_ascend",100,"L1_N50",-0.0275470588235294,0.148737254901961,12
"107","long_fast","R_unadjusted","HighSigmaR","L1","N50","F1","Selex_peak",100,"L1_N50",-0.0166202380952381,0.29554880952381,12
"108","long_fast","R_unadjusted","HighSigmaR","L1","N50","F1","SPR",100,"L1_N50",-0.0299885716850873,0.360979505720704,12
"109","long_fast","R_unadjusted","HighSigmaR","L1","N50","F1","SSB",100,"L1_N50",-0.190309383270089,0.613468935189907,12
"110","long_fast","R_unadjusted","HighSigmaR","L1","N50","F1","SSB0",100,"L1_N50",0.383488620177218,0.383488620177218,12
"111","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","F",100,"L10_N50",-0.0430364905758129,0.34092835242729,0
"112","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","Fraction of unfished",100,"L10_N50",-0.318450207269172,0.358837609811292,0
"113","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","LN_R0",100,"L10_N50",0.0378200000000001,0.0378200000000001,0
"114","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","OFL",100,"L10_N50",0.0333252527280406,0.344760896890738,0
"115","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","Recruit",100,"L10_N50",0.956831785611012,0.956831785611012,0
"116","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","Selex_ascend",100,"L10_N50",-0.0269294117647058,0.0324666666666665,0
"117","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","Selex_peak",100,"L10_N50",-0.0234940476190476,0.0397035714285715,0
"118","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","SPR",100,"L10_N50",0.0229548272940331,0.185354736017148,0
"119","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","SSB",100,"L10_N50",0.0422831129936697,0.382359996780105,0
"120","long_fast","R_unadjusted","HighSigmaR","L10","N50","F1","SSB0",100,"L10_N50",0.459712775862813,0.459712775862813,0
"121","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","F",100,"L20_N50",-0.16184383795896,0.276164588729961,0
"122","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","Fraction of unfished",100,"L20_N50",-0.184684998603264,0.25372095057956,0
"123","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","LN_R0",100,"L20_N50",0.036775,0.036775,0
"124","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","OFL",100,"L20_N50",0.203209053732023,0.306630277132137,0
"125","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","Recruit",100,"L20_N50",1.0521112154387,1.0521112154387,0
"126","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","Selex_ascend",100,"L20_N50",0.0144264705882354,0.0203803921568628,0
"127","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","Selex_peak",100,"L20_N50",0.010527380952381,0.022322619047619,0
"128","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","SPR",100,"L20_N50",0.0948157347882768,0.15553637327757,0
"129","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","SSB",100,"L20_N50",0.206155313215388,0.320474380557936,0
"130","long_fast","R_unadjusted","HighSigmaR","L20","N50","F1","SSB0",100,"L20_N50",0.444491376493004,0.444491376493004,0
"131","long_fast","R_unadjusted","HighSigmaR","L20","Ndecline","F1","F",100,"L20_Ndecline",-0.0688146585434561,0.31827047546324,0
"132","long_fast","R_unadjusted","HighSigmaR","L20","Ndecline","F1","Fraction of unfished",100,"L20_Ndecline",-0.232136524326784,0.281414006686148,0
"133","long_fast","R_unadjusted","HighSigmaR","L20","Ndecline","F1","LN_R0",100,"L20_Ndecline",0.03527,0.03527,0
"134","long_fast","R_unadjusted","HighSigmaR","L20","Ndecline","F1","OFL",100,"L20_Ndecline",0.0839969465825094,0.356052421452363,0
"135","long_fast","R_unadjusted","HighSigmaR","L20","Ndecline","F1","Recruit",100,"L20_Ndecline",0.973361737458392,0.973361737458392,0
"136","long_fast","R_unadjusted","HighSigmaR","L20","Ndecline","F1","Selex_ascend",100,"L20_Ndecline",0.00119705882352946,0.018585294117647,0
"137","long_fast","R_unadjusted","HighSigmaR","L20","Ndecline","F1","Selex_peak",100,"L20_Ndecline",-0.00170238095238096,0.0197392857142857,0
"138","long_fast","R_unadjusted","HighSigmaR","L20","Ndecline","F1","SPR",100,"L20_Ndecline",0.0453616191920872,0.178728744924126,0
"139","long_fast","R_unadjusted","HighSigmaR","L20","Ndecline","F1","SSB",100,"L20_Ndecline",0.075897694615525,0.343159172299906,0
"140","long_fast","R_unadjusted","HighSigmaR","L20","Ndecline","F1","SSB0",100,"L20_Ndecline",0.42291256867666,0.42291256867666,0
"141","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","F",100,"L75_N50",0.0639005045031732,0.226727949282183,0
"142","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","Fraction of unfished",100,"L75_N50",-0.170833348902397,0.243102625199431,0
"143","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","LN_R0",100,"L75_N50",0.016905,0.01744,0
"144","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","OFL",100,"L75_N50",-0.0613030605315222,0.224302829164961,0
"145","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","Recruit",100,"L75_N50",0.688084744464178,0.69470798045411,0
"146","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","Selex_ascend",100,"L75_N50",0.00164803921568632,0.00943333333333331,0
"147","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","Selex_peak",100,"L75_N50",0.00152142857142858,0.0105190476190476,0
"148","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","SPR",100,"L75_N50",-0.0320058282535628,0.12562448913936,0
"149","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","SSB",100,"L75_N50",-0.0443386765102425,0.226477722887896,0
"150","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","SSB0",100,"L75_N50",0.184201439203813,0.190528016377572,0
"151","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L100","perfect","F1","F",100,"perfect",-0.224512174112651,0.241866851805655,0
"152","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L100","perfect","F1","Fraction of unfished",100,"perfect",-0.00107470743298517,0.176684159295693,0
"153","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L100","perfect","F1","LN_R0",100,"perfect",0.0265849999999999,0.0265849999999999,0
"154","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L100","perfect","F1","OFL",100,"perfect",0.27112454593416,0.27112454593416,0
"155","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L100","perfect","F1","Recruit",100,"perfect",0.905602294950747,0.905602294950747,0
"156","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L100","perfect","F1","Selex_ascend",100,"perfect",-0.0176382352941176,0.0176382352941176,0
"157","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L100","perfect","F1","Selex_peak",100,"perfect",-0.0310035714285715,0.0310035714285715,0
"158","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L100","perfect","F1","SPR",100,"perfect",0.126646678026399,0.135993206605603,0
"159","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L100","perfect","F1","SSB",100,"perfect",0.312595790920148,0.312595790920148,0
"160","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L100","perfect","F1","SSB0",100,"perfect",0.285916891221103,0.285916891221103,0
"161","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L20","N200","F1","F",100,"L20_N200",-0.370366791098888,0.41599923655152,0
"162","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L20","N200","F1","Fraction of unfished",100,"L20_N200",0.0354469595763958,0.206372107253429,0
"163","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L20","N200","F1","LN_R0",100,"L20_N200",0.044805,0.044805,0
"164","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L20","N200","F1","OFL",100,"L20_N200",0.567621080927528,0.567621080927528,0
"165","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L20","N200","F1","Recruit",100,"L20_N200",1.46027295819954,1.46027295819954,0
"166","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L20","N200","F1","Selex_ascend",100,"L20_N200",-0.0220990196078431,0.0220990196078431,0
"167","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L20","N200","F1","Selex_peak",100,"L20_N200",-0.032872619047619,0.032872619047619,0
"168","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L20","N200","F1","SPR",100,"L20_N200",0.225013420320704,0.250546632574999,0
"169","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L20","N200","F1","SSB",100,"L20_N200",0.601328881068258,0.601328881068258,0
"170","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L20","N200","F1","SSB0",100,"L20_N200",0.543003459268806,0.543003459268806,0
