"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","mre","mare","pconverge"
"54","long_fast","R_biasadjusted","LowSigmaR","L1","N200","F1","SPR",100,0.077277666902964,0.157170192111657,1
"55","long_fast","R_biasadjusted","LowSigmaR","L1","N200","F1","SSB",100,0.197684620156415,0.362622390086229,1
"56","long_fast","R_biasadjusted","LowSigmaR","L1","N200","F1","SSB0",100,0.0334488478353363,0.0727957181528368,1
"57","long_fast","R_biasadjusted","LowSigmaR","L10","N200","F1","Depletion",100,-0.0307114223252323,0.1217938610702,1
"58","long_fast","R_biasadjusted","LowSigmaR","L10","N200","F1","F",100,0.0433179912187946,0.126055238969893,1
"59","long_fast","R_biasadjusted","LowSigmaR","L10","N200","F1","OFL",100,-0.0359331823026144,0.130454974875929,1
"60","long_fast","R_biasadjusted","LowSigmaR","L10","N200","F1","Recruit",100,0.0503822086898748,0.242208364094586,1
"61","long_fast","R_biasadjusted","LowSigmaR","L10","N200","F1","SPR",100,-0.0195141750383906,0.0662075389469865,1
"62","long_fast","R_biasadjusted","LowSigmaR","L10","N200","F1","SSB",100,-0.0527725491124788,0.122717014068022,1
"63","long_fast","R_biasadjusted","LowSigmaR","L10","N200","F1","SSB0",100,-0.00890098845060522,0.0485931690232036,1
"64","long_fast","R_biasadjusted","LowSigmaR","L20","N200","F1","Depletion",100,-0.0217981308501961,0.102482001977565,1
"65","long_fast","R_biasadjusted","LowSigmaR","L20","N200","F1","F",100,0.0219724909628458,0.125079095379737,1
"66","long_fast","R_biasadjusted","LowSigmaR","L20","N200","F1","OFL",100,-0.0181470724056821,0.131068100072473,1
"67","long_fast","R_biasadjusted","LowSigmaR","L20","N200","F1","Recruit",100,0.0691425503413907,0.236749879524753,1
"68","long_fast","R_biasadjusted","LowSigmaR","L20","N200","F1","SPR",100,-0.0106184196005889,0.0655977794279108,1
"69","long_fast","R_biasadjusted","LowSigmaR","L20","N200","F1","SSB",100,-0.0264981745158664,0.121224359414368,1
"70","long_fast","R_biasadjusted","LowSigmaR","L20","N200","F1","SSB0",100,-0.00157239491160674,0.0484513451684312,1
"71","long_fast","R_biasadjusted","LowSigmaR","L75","N200","F1","Depletion",100,-0.0359203654039931,0.0997800518722006,1
"72","long_fast","R_biasadjusted","LowSigmaR","L75","N200","F1","F",100,0.0299924521108946,0.122909713010268,1
"73","long_fast","R_biasadjusted","LowSigmaR","L75","N200","F1","OFL",100,-0.0238105224075104,0.11915844604008,1
"74","long_fast","R_biasadjusted","LowSigmaR","L75","N200","F1","Recruit",100,0.0661489180216889,0.25447405897025,1
"75","long_fast","R_biasadjusted","LowSigmaR","L75","N200","F1","SPR",100,-0.0101414604675697,0.061817644495237,1
"76","long_fast","R_biasadjusted","LowSigmaR","L75","N200","F1","SSB",100,-0.0216677629447306,0.113855363659641,1
"77","long_fast","R_biasadjusted","LowSigmaR","L75","N200","F1","SSB0",100,0.000311395855043688,0.0445789373076899,1
"78","long_fast","R_unadjusted","HighSigmaR","L1","N200","F1","Depletion",100,-0.239672159496232,0.373075367791677,1
"79","long_fast","R_unadjusted","HighSigmaR","L1","N200","F1","F",100,-0.0741502429158335,0.506006294287165,1
"80","long_fast","R_unadjusted","HighSigmaR","L1","N200","F1","OFL",100,0.0668116268076888,0.511270414663208,1
"81","long_fast","R_unadjusted","HighSigmaR","L1","N200","F1","Recruit",100,0.614007155298529,0.768442048583029,1
"82","long_fast","R_unadjusted","HighSigmaR","L1","N200","F1","SPR",100,0.0346066583494969,0.267603065257362,1
"83","long_fast","R_unadjusted","HighSigmaR","L1","N200","F1","SSB",100,0.0543331649234197,0.543270359742855,1
"84","long_fast","R_unadjusted","HighSigmaR","L1","N200","F1","SSB0",100,0.436971629062791,0.436971629062791,1
"85","long_fast","R_unadjusted","HighSigmaR","L10","N200","F1","Depletion",100,-0.180847278776519,0.237066848511694,1
"86","long_fast","R_unadjusted","HighSigmaR","L10","N200","F1","F",100,-0.152761535894829,0.287031299867369,1
"87","long_fast","R_unadjusted","HighSigmaR","L10","N200","F1","OFL",100,0.201026369553733,0.356973946524284,1
"88","long_fast","R_unadjusted","HighSigmaR","L10","N200","F1","Recruit",100,0.728532648220803,0.743110123923501,1
"89","long_fast","R_unadjusted","HighSigmaR","L10","N200","F1","SPR",100,0.0855833023154028,0.178260202716984,1
"90","long_fast","R_unadjusted","HighSigmaR","L10","N200","F1","SSB",100,0.156855478065559,0.345099396077315,1
"91","long_fast","R_unadjusted","HighSigmaR","L10","N200","F1","SSB0",100,0.422120204966301,0.422120204966301,1
"92","long_fast","R_unadjusted","HighSigmaR","L2","N200","F1","Depletion",100,-0.292786516962505,0.329396319047165,1
"93","long_fast","R_unadjusted","HighSigmaR","L2","N200","F1","F",100,-0.0312220963388238,0.32889396143611,1
"94","long_fast","R_unadjusted","HighSigmaR","L2","N200","F1","OFL",100,0.046394960362705,0.318357157921722,1
"95","long_fast","R_unadjusted","HighSigmaR","L2","N200","F1","Recruit",100,0.585192880587284,0.671896148398171,1
