"","lifehistory","Rest","SigmaR","Lyears","Nsamp","variable","year","label","mre","mare","n_nonconverge"
"217","long_fast","R_unadjusted","HighSigmaR","L20","Ndecline","SSB0",100,"L20_Ndecline",0.407623340506743,0.407623340506743,0
"218","long_fast","R_unadjusted","HighSigmaR","L75","N200","F",100,"L75_N200",-0.186917335306883,0.259331045265884,0
"219","long_fast","R_unadjusted","HighSigmaR","L75","N200","Fraction of unfished",100,"L75_N200",0.0249881213652514,0.192699094690634,0
"220","long_fast","R_unadjusted","HighSigmaR","L75","N200","OFL",100,"L75_N200",0.232458619293574,0.285751539183752,0
"221","long_fast","R_unadjusted","HighSigmaR","L75","N200","Recruit",100,"L75_N200",0.603686345312326,0.716650791906291,0
"222","long_fast","R_unadjusted","HighSigmaR","L75","N200","SPR",100,"L75_N200",0.104744901680954,0.144134244356451,0
"223","long_fast","R_unadjusted","HighSigmaR","L75","N200","SSB",100,"L75_N200",0.221836407738575,0.283161695891807,0
"224","long_fast","R_unadjusted","HighSigmaR","L75","N200","SSB0",100,"L75_N200",0.202542963378614,0.202542963378614,0
"225","long_fast","R_unadjusted","HighSigmaR","L75","N50","F",100,"L75_N50",-0.137238752047154,0.258179478696071,0
"226","long_fast","R_unadjusted","HighSigmaR","L75","N50","Fraction of unfished",100,"L75_N50",-0.0697798922554142,0.185568047583938,0
"227","long_fast","R_unadjusted","HighSigmaR","L75","N50","OFL",100,"L75_N50",0.171341569417103,0.292618839953487,0
"228","long_fast","R_unadjusted","HighSigmaR","L75","N50","Recruit",100,"L75_N50",0.669551950098749,0.815693056052174,0
"229","long_fast","R_unadjusted","HighSigmaR","L75","N50","SPR",100,"L75_N50",0.0796503047862381,0.15054794187458,0
"230","long_fast","R_unadjusted","HighSigmaR","L75","N50","SSB",100,"L75_N50",0.176090661649224,0.291659061704684,0
"231","long_fast","R_unadjusted","HighSigmaR","L75","N50","SSB0",100,"L75_N50",0.217357389947772,0.217357389947772,0
"232","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F",100,"data-rich",0.00199148129103727,0.0142438068779759,0
"233","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F",100,"perfect",-0.0368556776671263,0.0987823893707798,0
"234","long_fast","R_unadjusted","LowSigmaR","L100","perfect","Fraction of unfished",100,"data-rich",-0.0204651213249416,0.038738669652305,0
"235","long_fast","R_unadjusted","LowSigmaR","L100","perfect","Fraction of unfished",100,"perfect",0.0121825827568295,0.0951594013955649,0
"236","long_fast","R_unadjusted","LowSigmaR","L100","perfect","OFL",100,"data-rich",-0.00193778425008954,0.0148652353201664,0
"237","long_fast","R_unadjusted","LowSigmaR","L100","perfect","OFL",100,"perfect",0.0392953681795716,0.108262487998674,0
"238","long_fast","R_unadjusted","LowSigmaR","L100","perfect","Recruit",100,"data-rich",0.0775780031261532,0.261138876102616,0
"239","long_fast","R_unadjusted","LowSigmaR","L100","perfect","Recruit",100,"perfect",0.126372689835414,0.253136968697698,0
"240","long_fast","R_unadjusted","LowSigmaR","L100","perfect","SPR",100,"data-rich",-0.000723855625405698,0.00766501383181484,0
"241","long_fast","R_unadjusted","LowSigmaR","L100","perfect","SPR",100,"perfect",0.0196376232845837,0.0550307965965692,0
"242","long_fast","R_unadjusted","LowSigmaR","L100","perfect","SSB",100,"data-rich",-0.00205151063055562,0.014431114570215,0
"243","long_fast","R_unadjusted","LowSigmaR","L100","perfect","SSB",100,"perfect",0.037790070236897,0.104996349578552,0
"244","long_fast","R_unadjusted","LowSigmaR","L100","perfect","SSB0",100,"data-rich",0.0250411597491568,0.0436509159971142,0
"245","long_fast","R_unadjusted","LowSigmaR","L100","perfect","SSB0",100,"perfect",0.0282260302269798,0.041474228139086,0
"246","long_fast","R_unadjusted","LowSigmaR","L1","N200","F",100,"L1_N200",-0.130135094933764,0.27818335313373,2
"247","long_fast","R_unadjusted","LowSigmaR","L1","N200","Fraction of unfished",100,"L1_N200",0.0406253762324183,0.221866666691302,2
"248","long_fast","R_unadjusted","LowSigmaR","L1","N200","OFL",100,"L1_N200",0.139809738276543,0.308229277760153,2
"249","long_fast","R_unadjusted","LowSigmaR","L1","N200","Recruit",100,"L1_N200",0.190406159302269,0.360822200688677,2
"250","long_fast","R_unadjusted","LowSigmaR","L1","N200","SPR",100,"L1_N200",0.067338212656438,0.160203091069268,2
"251","long_fast","R_unadjusted","LowSigmaR","L1","N200","SSB",100,"L1_N200",0.179874352336632,0.360496475826405,2
"252","long_fast","R_unadjusted","LowSigmaR","L1","N200","SSB0",100,"L1_N200",0.118274928625604,0.119153619899737,2
"253","long_fast","R_unadjusted","LowSigmaR","L1","N50","F",100,"L1_N50",-0.229721094004073,0.339641502078996,2
"254","long_fast","R_unadjusted","LowSigmaR","L1","N50","Fraction of unfished",100,"L1_N50",0.135250117594809,0.298338023215867,2
"255","long_fast","R_unadjusted","LowSigmaR","L1","N50","OFL",100,"L1_N50",0.261247272455838,0.444077241587377,2
"256","long_fast","R_unadjusted","LowSigmaR","L1","N50","Recruit",100,"L1_N50",0.285236173873098,0.435697639503363,2
"257","long_fast","R_unadjusted","LowSigmaR","L1","N50","SPR",100,"L1_N50",0.125716140110019,0.20676552501978,2
"258","long_fast","R_unadjusted","LowSigmaR","L1","N50","SSB",100,"L1_N50",0.365528431215111,0.497379670746511,2
"259","long_fast","R_unadjusted","LowSigmaR","L1","N50","SSB0",100,"L1_N50",0.173576982604996,0.17542994209887,2
"260","long_fast","R_unadjusted","LowSigmaR","L10","N200","F",100,"L10_N200",0.030090408423468,0.13255064279562,0
"261","long_fast","R_unadjusted","LowSigmaR","L10","N200","Fraction of unfished",100,"L10_N200",-0.0904791412495237,0.12667401271397,0
"262","long_fast","R_unadjusted","LowSigmaR","L10","N200","OFL",100,"L10_N200",-0.0146058329322968,0.137742622872465,0
"263","long_fast","R_unadjusted","LowSigmaR","L10","N200","Recruit",100,"L10_N200",0.132276527849512,0.25263821370034,0
"264","long_fast","R_unadjusted","LowSigmaR","L10","N200","SPR",100,"L10_N200",-0.0125907858977213,0.0713465398017721,0
"265","long_fast","R_unadjusted","LowSigmaR","L10","N200","SSB",100,"L10_N200",-0.0337996449388112,0.135561370218676,0
"266","long_fast","R_unadjusted","LowSigmaR","L10","N200","SSB0",100,"L10_N200",0.076224155685595,0.076224155685595,0
"267","long_fast","R_unadjusted","LowSigmaR","L10","N50","F",100,"L10_N50",0.096789328557014,0.235054368334437,0
"268","long_fast","R_unadjusted","LowSigmaR","L10","N50","Fraction of unfished",100,"L10_N50",-0.198347822136698,0.23047031727514,0
"269","long_fast","R_unadjusted","LowSigmaR","L10","N50","OFL",100,"L10_N50",-0.0899588873758085,0.226954446349742,0
"270","long_fast","R_unadjusted","LowSigmaR","L10","N50","Recruit",100,"L10_N50",0.12461469024559,0.278802805038607,0
"271","long_fast","R_unadjusted","LowSigmaR","L10","N50","SPR",100,"L10_N50",-0.0512300869561965,0.126067780568872,0
"272","long_fast","R_unadjusted","LowSigmaR","L10","N50","SSB",100,"L10_N50",-0.11079978554991,0.257807560045801,0
"273","long_fast","R_unadjusted","LowSigmaR","L10","N50","SSB0",100,"L10_N50",0.0734955880448657,0.079782084564015,0
"274","long_fast","R_unadjusted","LowSigmaR","L20","N200","F",100,"L20_N200",-0.0206775120338341,0.125942968744857,0
"275","long_fast","R_unadjusted","LowSigmaR","L20","N200","Fraction of unfished",100,"L20_N200",-0.0634275735682287,0.105977444349694,0
"276","long_fast","R_unadjusted","LowSigmaR","L20","N200","OFL",100,"L20_N200",0.0272174341649978,0.145634282762384,0
"277","long_fast","R_unadjusted","LowSigmaR","L20","N200","Recruit",100,"L20_N200",0.158165706328008,0.286708685180966,0
"278","long_fast","R_unadjusted","LowSigmaR","L20","N200","SPR",100,"L20_N200",0.0136064282868563,0.0698735777733303,0
"279","long_fast","R_unadjusted","LowSigmaR","L20","N200","SSB",100,"L20_N200",0.0198279211426004,0.129314961905429,0
"280","long_fast","R_unadjusted","LowSigmaR","L20","N200","SSB0",100,"L20_N200",0.0831519426784977,0.0831519426784977,0
"281","long_fast","R_unadjusted","LowSigmaR","L20","N50","F",100,"L20_N50",-0.0247735639051183,0.168692013466122,0
"282","long_fast","R_unadjusted","LowSigmaR","L20","N50","Fraction of unfished",100,"L20_N50",-0.06505361022675,0.131454489475515,0
"283","long_fast","R_unadjusted","LowSigmaR","L20","N50","OFL",100,"L20_N50",0.0245088234311381,0.173640366750322,0
"284","long_fast","R_unadjusted","LowSigmaR","L20","N50","Recruit",100,"L20_N50",0.145370377229081,0.315247147811025,0
"285","long_fast","R_unadjusted","LowSigmaR","L20","N50","SPR",100,"L20_N50",0.0153627601531506,0.09138630510047,0
"286","long_fast","R_unadjusted","LowSigmaR","L20","N50","SSB",100,"L20_N50",0.0370552548911865,0.182857271785923,0
"287","long_fast","R_unadjusted","LowSigmaR","L20","N50","SSB0",100,"L20_N50",0.0948092469153312,0.0948092469153312,0
"288","long_fast","R_unadjusted","LowSigmaR","L20","Ndecline","F",100,"L20_Ndecline",-0.013677373077158,0.145455625359037,0
"289","long_fast","R_unadjusted","LowSigmaR","L20","Ndecline","Fraction of unfished",100,"L20_Ndecline",-0.091729482460203,0.115452728101294,0
"290","long_fast","R_unadjusted","LowSigmaR","L20","Ndecline","OFL",100,"L20_Ndecline",0.0156234716516581,0.139787577977355,0
"291","long_fast","R_unadjusted","LowSigmaR","L20","Ndecline","Recruit",100,"L20_Ndecline",0.142449041675588,0.297569811446835,0
"292","long_fast","R_unadjusted","LowSigmaR","L20","Ndecline","SPR",100,"L20_Ndecline",0.00611349382852292,0.0800664750101471,0
"293","long_fast","R_unadjusted","LowSigmaR","L20","Ndecline","SSB",100,"L20_Ndecline",0.00989299814492126,0.150664569999676,0
"294","long_fast","R_unadjusted","LowSigmaR","L20","Ndecline","SSB0",100,"L20_Ndecline",0.0818076991854378,0.0818076991854378,0
"295","long_fast","R_unadjusted","LowSigmaR","L75","N200","F",100,"L75_N200",0.0223263845632232,0.117198975134194,0
"296","long_fast","R_unadjusted","LowSigmaR","L75","N200","Fraction of unfished",100,"L75_N200",-0.0669928952833361,0.105969930102789,0
"297","long_fast","R_unadjusted","LowSigmaR","L75","N200","OFL",100,"L75_N200",-0.0158809316568308,0.122671099983081,0
"298","long_fast","R_unadjusted","LowSigmaR","L75","N200","Recruit",100,"L75_N200",0.102742106896514,0.244253548674321,0
"299","long_fast","R_unadjusted","LowSigmaR","L75","N200","SPR",100,"L75_N200",-0.00582451270675244,0.0615314690154254,0
"300","long_fast","R_unadjusted","LowSigmaR","L75","N200","SSB",100,"L75_N200",-0.0137710693729944,0.11904287896559,0
"301","long_fast","R_unadjusted","LowSigmaR","L75","N200","SSB0",100,"L75_N200",0.0419181984670691,0.0532579405943036,0
"302","long_fast","R_unadjusted","LowSigmaR","L75","N50","F",100,"L75_N50",-0.0247432468789933,0.128066714060417,0
"303","long_fast","R_unadjusted","LowSigmaR","L75","N50","Fraction of unfished",100,"L75_N50",-0.017120960359568,0.0891216142505121,0
"304","long_fast","R_unadjusted","LowSigmaR","L75","N50","OFL",100,"L75_N50",0.02070039464731,0.134267397406361,0
"305","long_fast","R_unadjusted","LowSigmaR","L75","N50","Recruit",100,"L75_N50",0.139463310895105,0.307308205452084,0
"306","long_fast","R_unadjusted","LowSigmaR","L75","N50","SPR",100,"L75_N50",0.015549802950413,0.0692535309004053,0
"307","long_fast","R_unadjusted","LowSigmaR","L75","N50","SSB",100,"L75_N50",0.0395888756007313,0.133505015848145,0
"308","long_fast","R_unadjusted","LowSigmaR","L75","N50","SSB0",100,"L75_N50",0.0559834251077553,0.0608732649701245,0
"309","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F",100,"data-rich",0.00513823335616157,0.0238229214495876,0
"310","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F",100,"perfect",-0.0870235158727902,0.123568837547364,0
"311","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","Fraction of unfished",100,"data-rich",-0.0422630076888163,0.0798104233261425,0
"312","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","Fraction of unfished",100,"perfect",0.041811411123373,0.157537080304499,0
"313","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","OFL",100,"data-rich",-0.00515954268664537,0.0236172537260342,0
"314","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","OFL",100,"perfect",0.0980195951424489,0.137429090165469,0
"315","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","Recruit",100,"data-rich",0.399312815560486,0.549546384911579,0
"316","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","Recruit",100,"perfect",0.473815074956666,0.587684699888121,0
"317","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","SPR",100,"data-rich",-0.0031228381862775,0.0125974781460287,0
"318","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","SPR",100,"perfect",0.0515455002830011,0.0720286853028111,0
"319","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","SSB",100,"data-rich",-0.00457424549183219,0.0203023721395048,0
"320","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","SSB",100,"perfect",0.0949937230860967,0.131770755473209,0
"321","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","SSB0",100,"data-rich",0.0424827655716883,0.081908632046244,0
"322","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","SSB0",100,"perfect",0.0833093767430567,0.0972469582765916,0
"323","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F",100,"L1_N200",-0.0346926831179581,0.541620642424778,1
"324","long_slow","R_biasadjusted","HighSigmaR","L1","N200","Fraction of unfished",100,"L1_N200",0.0408053496147696,0.523703463150413,1
"325","long_slow","R_biasadjusted","HighSigmaR","L1","N200","OFL",100,"L1_N200",0.0370084811102545,0.565648664983823,1
"326","long_slow","R_biasadjusted","HighSigmaR","L1","N200","Recruit",100,"L1_N200",0.372187095854919,0.65919808311239,1
"327","long_slow","R_biasadjusted","HighSigmaR","L1","N200","SPR",100,"L1_N200",0.00371045846173197,0.361130982328155,1
"328","long_slow","R_biasadjusted","HighSigmaR","L1","N200","SSB",100,"L1_N200",-0.0362754875265661,0.625260628823131,1
"329","long_slow","R_biasadjusted","HighSigmaR","L1","N200","SSB0",100,"L1_N200",0.0269073549977265,0.139713689158373,1
"330","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F",100,"L1_N50",-0.129104140791763,0.548476919460234,2
"331","long_slow","R_biasadjusted","HighSigmaR","L1","N50","Fraction of unfished",100,"L1_N50",0.1683769080925,0.472350318549422,2
"332","long_slow","R_biasadjusted","HighSigmaR","L1","N50","OFL",100,"L1_N50",0.175920100647013,0.55410037376569,2
"333","long_slow","R_biasadjusted","HighSigmaR","L1","N50","Recruit",100,"L1_N50",0.564465513562746,0.694321264246609,2
"334","long_slow","R_biasadjusted","HighSigmaR","L1","N50","SPR",100,"L1_N50",0.0952789918873028,0.330514786805861,2
"335","long_slow","R_biasadjusted","HighSigmaR","L1","N50","SSB",100,"L1_N50",0.140607657338474,0.57905105687963,2
"336","long_slow","R_biasadjusted","HighSigmaR","L1","N50","SSB0",100,"L1_N50",0.0190503569436507,0.144883158650658,2
"337","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F",100,"L10_N200",0.0053354182832048,0.245618766218575,0
"338","long_slow","R_biasadjusted","HighSigmaR","L10","N200","Fraction of unfished",100,"L10_N200",-0.0704315837031075,0.222668708710062,0
"339","long_slow","R_biasadjusted","HighSigmaR","L10","N200","OFL",100,"L10_N200",-0.00740302465099081,0.274104750146464,0
"340","long_slow","R_biasadjusted","HighSigmaR","L10","N200","Recruit",100,"L10_N200",0.430061557265535,0.609959049007853,0
"341","long_slow","R_biasadjusted","HighSigmaR","L10","N200","SPR",100,"L10_N200",-0.00904719042827481,0.153382648890007,0
"342","long_slow","R_biasadjusted","HighSigmaR","L10","N200","SSB",100,"L10_N200",-0.0377247949339148,0.284208696638609,0
"343","long_slow","R_biasadjusted","HighSigmaR","L10","N200","SSB0",100,"L10_N200",0.0306130863685666,0.0984621587044886,0
"344","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F",100,"L10_N50",-0.178707629652748,0.250947767593258,0
"345","long_slow","R_biasadjusted","HighSigmaR","L10","N50","Fraction of unfished",100,"L10_N50",0.193863254743547,0.268962852128701,0
"346","long_slow","R_biasadjusted","HighSigmaR","L10","N50","OFL",100,"L10_N50",0.263709195045985,0.290933147099668,0
"347","long_slow","R_biasadjusted","HighSigmaR","L10","N50","Recruit",100,"L10_N50",0.613309265564534,0.654986555363367,0
"348","long_slow","R_biasadjusted","HighSigmaR","L10","N50","SPR",100,"L10_N50",0.123680310986731,0.159816009999371,0
"349","long_slow","R_biasadjusted","HighSigmaR","L10","N50","SSB",100,"L10_N50",0.256327607816947,0.287885513405182,0
"350","long_slow","R_biasadjusted","HighSigmaR","L10","N50","SSB0",100,"L10_N50",0.0473722006581096,0.102190796775195,0
"351","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F",100,"L20_N200",-0.0316564333106113,0.231210207291976,0
"352","long_slow","R_biasadjusted","HighSigmaR","L20","N200","Fraction of unfished",100,"L20_N200",0.011660370979949,0.192314540164862,0
"353","long_slow","R_biasadjusted","HighSigmaR","L20","N200","OFL",100,"L20_N200",0.0197118481686439,0.244631399545019,0
"354","long_slow","R_biasadjusted","HighSigmaR","L20","N200","Recruit",100,"L20_N200",0.407715673791021,0.602169923542727,0
"355","long_slow","R_biasadjusted","HighSigmaR","L20","N200","SPR",100,"L20_N200",0.00859124426136727,0.13644975158795,0
"356","long_slow","R_biasadjusted","HighSigmaR","L20","N200","SSB",100,"L20_N200",0.0331756171805752,0.247489821137928,0
"357","long_slow","R_biasadjusted","HighSigmaR","L20","N200","SSB0",100,"L20_N200",0.0269377063750492,0.110694909100488,0
"358","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F",100,"L20_N50",-0.198953480187908,0.265972795015527,0
"359","long_slow","R_biasadjusted","HighSigmaR","L20","N50","Fraction of unfished",100,"L20_N50",0.209245406362022,0.27942263888042,0
"360","long_slow","R_biasadjusted","HighSigmaR","L20","N50","OFL",100,"L20_N50",0.285754858798271,0.316170822061814,0
"361","long_slow","R_biasadjusted","HighSigmaR","L20","N50","Recruit",100,"L20_N50",0.580362992403583,0.655771398757513,0
"362","long_slow","R_biasadjusted","HighSigmaR","L20","N50","SPR",100,"L20_N50",0.134790068234702,0.169310302811144,0
"363","long_slow","R_biasadjusted","HighSigmaR","L20","N50","SSB",100,"L20_N50",0.264211638454075,0.299978098597044,0
"364","long_slow","R_biasadjusted","HighSigmaR","L20","N50","SSB0",100,"L20_N50",0.0344734379635028,0.10197776446644,0
"365","long_slow","R_biasadjusted","HighSigmaR","L20","Ndecline","F",100,"L20_Ndecline",-0.166685785670331,0.247617247803326,0
"366","long_slow","R_biasadjusted","HighSigmaR","L20","Ndecline","Fraction of unfished",100,"L20_Ndecline",0.155756020231935,0.220290588350614,0
"367","long_slow","R_biasadjusted","HighSigmaR","L20","Ndecline","OFL",100,"L20_Ndecline",0.221457458975063,0.276028471559489,0
"368","long_slow","R_biasadjusted","HighSigmaR","L20","Ndecline","Recruit",100,"L20_Ndecline",0.524935863622108,0.659025307512356,0
"369","long_slow","R_biasadjusted","HighSigmaR","L20","Ndecline","SPR",100,"L20_Ndecline",0.111065145273882,0.157965693981511,0
"370","long_slow","R_biasadjusted","HighSigmaR","L20","Ndecline","SSB",100,"L20_Ndecline",0.23939422658931,0.286453419344473,0
"371","long_slow","R_biasadjusted","HighSigmaR","L20","Ndecline","SSB0",100,"L20_Ndecline",0.0585415075128249,0.0940176862629666,0
"372","long_slow","R_biasadjusted","HighSigmaR","L75","N200","F",100,"L75_N200",-0.0207432618475948,0.215303945147275,0
"373","long_slow","R_biasadjusted","HighSigmaR","L75","N200","Fraction of unfished",100,"L75_N200",0.0126942544781617,0.17383712899371,0
"374","long_slow","R_biasadjusted","HighSigmaR","L75","N200","OFL",100,"L75_N200",0.0180900354654505,0.222222588033619,0
"375","long_slow","R_biasadjusted","HighSigmaR","L75","N200","Recruit",100,"L75_N200",0.341402426733562,0.602064434002506,0
"376","long_slow","R_biasadjusted","HighSigmaR","L75","N200","SPR",100,"L75_N200",0.00618770045909062,0.126539800955915,0
"377","long_slow","R_biasadjusted","HighSigmaR","L75","N200","SSB",100,"L75_N200",0.00880385517801815,0.222988587610927,0
"378","long_slow","R_biasadjusted","HighSigmaR","L75","N200","SSB0",100,"L75_N200",0.0219366011267806,0.0853182943213145,0
"379","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F",100,"L75_N50",-0.243369193087738,0.264130659565506,0
"380","long_slow","R_biasadjusted","HighSigmaR","L75","N50","Fraction of unfished",100,"L75_N50",0.284422681241007,0.304926840624963,0
"381","long_slow","R_biasadjusted","HighSigmaR","L75","N50","OFL",100,"L75_N50",0.327982233353064,0.327982233353064,0
"382","long_slow","R_biasadjusted","HighSigmaR","L75","N50","Recruit",100,"L75_N50",0.624140854729811,0.706638734874878,0
"383","long_slow","R_biasadjusted","HighSigmaR","L75","N50","SPR",100,"L75_N50",0.159996816237973,0.180383702282875,0
"384","long_slow","R_biasadjusted","HighSigmaR","L75","N50","SSB",100,"L75_N50",0.354427594619264,0.354427594619264,0
"385","long_slow","R_biasadjusted","HighSigmaR","L75","N50","SSB0",100,"L75_N50",0.0359829894846795,0.0833941315325614,0
"386","long_slow","R_biasadjusted","LowSigmaR","L100","perfect","F",100,"data-rich",-0.00527719737696706,0.0271475009841535,0
"387","long_slow","R_biasadjusted","LowSigmaR","L100","perfect","F",100,"perfect",-0.0403211162068105,0.0817105502289719,0
"388","long_slow","R_biasadjusted","LowSigmaR","L100","perfect","Fraction of unfished",100,"data-rich",-0.0169564303244264,0.0407427398666162,0
"389","long_slow","R_biasadjusted","LowSigmaR","L100","perfect","Fraction of unfished",100,"perfect",0.00896898648907609,0.0814887191826169,0
"390","long_slow","R_biasadjusted","LowSigmaR","L100","perfect","OFL",100,"data-rich",0.00671669089383857,0.0288294110622158,0
"391","long_slow","R_biasadjusted","LowSigmaR","L100","perfect","OFL",100,"perfect",0.0427586453482262,0.0834215165819905,0
"392","long_slow","R_biasadjusted","LowSigmaR","L100","perfect","Recruit",100,"data-rich",0.0790334058852228,0.299790115873568,0
"393","long_slow","R_biasadjusted","LowSigmaR","L100","perfect","Recruit",100,"perfect",0.114776303995402,0.279728722713764,0
"394","long_slow","R_biasadjusted","LowSigmaR","L100","perfect","SPR",100,"data-rich",0.00373207659895612,0.0159905430476069,0
"395","long_slow","R_biasadjusted","LowSigmaR","L100","perfect","SPR",100,"perfect",0.023097996981322,0.0467806663102949,0
"396","long_slow","R_biasadjusted","LowSigmaR","L100","perfect","SSB",100,"data-rich",0.00503918500335376,0.0276137911688697,0
"397","long_slow","R_biasadjusted","LowSigmaR","L100","perfect","SSB",100,"perfect",0.0413979072134123,0.0807482997425924,0
"398","long_slow","R_biasadjusted","LowSigmaR","L100","perfect","SSB0",100,"data-rich",0.0154310983648053,0.0387363748085859,0
"399","long_slow","R_biasadjusted","LowSigmaR","L100","perfect","SSB0",100,"perfect",0.0246894137831904,0.0371294698129783,0
"400","long_slow","R_biasadjusted","LowSigmaR","L1","N200","F",100,"L1_N200",0.930618751181818,0.930618751181818,0
"401","long_slow","R_biasadjusted","LowSigmaR","L1","N200","Fraction of unfished",100,"L1_N200",-0.529158247581173,0.616597221691092,0
"402","long_slow","R_biasadjusted","LowSigmaR","L1","N200","OFL",100,"L1_N200",-0.512831974815845,0.640589673930649,0
"403","long_slow","R_biasadjusted","LowSigmaR","L1","N200","Recruit",100,"L1_N200",-0.238482912114719,0.413008224803748,0
"404","long_slow","R_biasadjusted","LowSigmaR","L1","N200","SPR",100,"L1_N200",-0.404471416892019,0.430516359034023,0
"405","long_slow","R_biasadjusted","LowSigmaR","L1","N200","SSB",100,"L1_N200",-0.556519261663194,0.692981631712205,0
"406","long_slow","R_biasadjusted","LowSigmaR","L1","N200","SSB0",100,"L1_N200",-0.0618990570457,0.131171780778301,0
"407","long_slow","R_biasadjusted","LowSigmaR","L1","N50","F",100,"L1_N50",-0.0459280514423253,0.373835157755336,4
"408","long_slow","R_biasadjusted","LowSigmaR","L1","N50","Fraction of unfished",100,"L1_N50",0.0832798255478257,0.373019436656719,4
"409","long_slow","R_biasadjusted","LowSigmaR","L1","N50","OFL",100,"L1_N50",0.0975031873465049,0.395604298080734,4
"410","long_slow","R_biasadjusted","LowSigmaR","L1","N50","Recruit",100,"L1_N50",0.11308728461836,0.393471952866481,4
"411","long_slow","R_biasadjusted","LowSigmaR","L1","N50","SPR",100,"L1_N50",0.052294273945035,0.220942275643042,4
"412","long_slow","R_biasadjusted","LowSigmaR","L1","N50","SSB",100,"L1_N50",0.052850068784153,0.432447926278264,4
"413","long_slow","R_biasadjusted","LowSigmaR","L1","N50","SSB0",100,"L1_N50",0.0019854382108951,0.0980068880446497,4
"414","long_slow","R_biasadjusted","LowSigmaR","L10","N200","F",100,"L10_N200",0.135217423383431,0.18563630538283,0
"415","long_slow","R_biasadjusted","LowSigmaR","L10","N200","Fraction of unfished",100,"L10_N200",-0.164990851497251,0.190681872031358,0
"416","long_slow","R_biasadjusted","LowSigmaR","L10","N200","OFL",100,"L10_N200",-0.126730552372934,0.170041894837739,0
"417","long_slow","R_biasadjusted","LowSigmaR","L10","N200","Recruit",100,"L10_N200",0.0641229242129354,0.259482469057994,0
"418","long_slow","R_biasadjusted","LowSigmaR","L10","N200","SPR",100,"L10_N200",-0.082263890635809,0.110146374441859,0
"419","long_slow","R_biasadjusted","LowSigmaR","L10","N200","SSB",100,"L10_N200",-0.159830255836532,0.20681870485645,0
"420","long_slow","R_biasadjusted","LowSigmaR","L10","N200","SSB0",100,"L10_N200",-0.0170282680129697,0.0468241578638127,0
"421","long_slow","R_biasadjusted","LowSigmaR","L10","N50","F",100,"L10_N50",-0.0408703882540327,0.150611519924829,0
"422","long_slow","R_biasadjusted","LowSigmaR","L10","N50","Fraction of unfished",100,"L10_N50",0.0308188885499313,0.18246990528829,0
"423","long_slow","R_biasadjusted","LowSigmaR","L10","N50","OFL",100,"L10_N50",0.0591627945963305,0.155585928649429,0
"424","long_slow","R_biasadjusted","LowSigmaR","L10","N50","Recruit",100,"L10_N50",0.163534317052571,0.270844754078021,0
"425","long_slow","R_biasadjusted","LowSigmaR","L10","N50","SPR",100,"L10_N50",0.0306948069303819,0.0933618561725678,0
"426","long_slow","R_biasadjusted","LowSigmaR","L10","N50","SSB",100,"L10_N50",0.0458898913774224,0.184076685538535,0
"427","long_slow","R_biasadjusted","LowSigmaR","L10","N50","SSB0",100,"L10_N50",0.016440711161404,0.0511838755158303,0
"428","long_slow","R_biasadjusted","LowSigmaR","L20","N200","F",100,"L20_N200",0.0699243369866245,0.107547036417122,0
"429","long_slow","R_biasadjusted","LowSigmaR","L20","N200","Fraction of unfished",100,"L20_N200",-0.0650140339039581,0.0937203915275927,0
"430","long_slow","R_biasadjusted","LowSigmaR","L20","N200","OFL",100,"L20_N200",-0.0777367090410854,0.111037070153591,0
"431","long_slow","R_biasadjusted","LowSigmaR","L20","N200","Recruit",100,"L20_N200",0.0974871699205103,0.275015516536011,0
"432","long_slow","R_biasadjusted","LowSigmaR","L20","N200","SPR",100,"L20_N200",-0.0456545578894408,0.0651678746619709,0
"433","long_slow","R_biasadjusted","LowSigmaR","L20","N200","SSB",100,"L20_N200",-0.0768763872114728,0.124643167319596,0
"434","long_slow","R_biasadjusted","LowSigmaR","L20","N200","SSB0",100,"L20_N200",-0.00139330001935609,0.0482317745705853,0
"435","long_slow","R_biasadjusted","LowSigmaR","L20","N50","F",100,"L20_N50",-0.0171143157444629,0.148910130150349,0
