"","lifehistory","Rest","SigmaR","Lyears","Nsamp","variable","year","mre","mare","pconverge"
"56","long_fast","R_biasadjusted","LowSigmaR","L75","N200","SSB0",100,0.000311395855043688,0.0445789373076899,1
"57","long_fast","R_unadjusted","HighSigmaR","L1","N200","Depletion",100,-0.239672159496232,0.373075367791677,1
"58","long_fast","R_unadjusted","HighSigmaR","L1","N200","F",100,-0.0741502429158335,0.506006294287165,1
"59","long_fast","R_unadjusted","HighSigmaR","L1","N200","OFL",100,0.0668116268076888,0.511270414663208,1
"60","long_fast","R_unadjusted","HighSigmaR","L1","N200","Recruit",100,0.614007155298529,0.768442048583029,1
"61","long_fast","R_unadjusted","HighSigmaR","L1","N200","SPR",100,0.0346066583494969,0.267603065257362,1
"62","long_fast","R_unadjusted","HighSigmaR","L1","N200","SSB",100,0.0543331649234197,0.543270359742855,1
"63","long_fast","R_unadjusted","HighSigmaR","L1","N200","SSB0",100,0.436971629062791,0.436971629062791,1
"64","long_fast","R_unadjusted","HighSigmaR","L10","N200","Depletion",100,-0.180847278776519,0.237066848511694,1
"65","long_fast","R_unadjusted","HighSigmaR","L10","N200","F",100,-0.152761535894829,0.287031299867369,1
"66","long_fast","R_unadjusted","HighSigmaR","L10","N200","OFL",100,0.201026369553733,0.356973946524284,1
"67","long_fast","R_unadjusted","HighSigmaR","L10","N200","Recruit",100,0.728532648220803,0.743110123923501,1
"68","long_fast","R_unadjusted","HighSigmaR","L10","N200","SPR",100,0.0855833023154028,0.178260202716984,1
"69","long_fast","R_unadjusted","HighSigmaR","L10","N200","SSB",100,0.156855478065559,0.345099396077315,1
"70","long_fast","R_unadjusted","HighSigmaR","L10","N200","SSB0",100,0.422120204966301,0.422120204966301,1
"71","long_fast","R_unadjusted","HighSigmaR","L20","N200","Depletion",100,-0.0825766408082546,0.181553584934163,1
"72","long_fast","R_unadjusted","HighSigmaR","L20","N200","F",100,-0.276978056753664,0.299853692442253,1
"73","long_fast","R_unadjusted","HighSigmaR","L20","N200","OFL",100,0.397574641797872,0.413848057640119,1
"74","long_fast","R_unadjusted","HighSigmaR","L20","N200","Recruit",100,0.874175014125609,0.874175014125609,1
"75","long_fast","R_unadjusted","HighSigmaR","L20","N200","SPR",100,0.166103356108911,0.178851257956333,1
"76","long_fast","R_unadjusted","HighSigmaR","L20","N200","SSB",100,0.364165825970812,0.386103265638827,1
"77","long_fast","R_unadjusted","HighSigmaR","L20","N200","SSB0",100,0.440332237795441,0.440332237795441,1
"78","long_fast","R_unadjusted","HighSigmaR","L75","N200","Depletion",100,0.0249881213652514,0.192699094690634,1
"79","long_fast","R_unadjusted","HighSigmaR","L75","N200","F",100,-0.186917335306883,0.259331045265884,1
"80","long_fast","R_unadjusted","HighSigmaR","L75","N200","OFL",100,0.232458619293574,0.285751539183752,1
"81","long_fast","R_unadjusted","HighSigmaR","L75","N200","Recruit",100,0.603686345312326,0.716650791906291,1
"82","long_fast","R_unadjusted","HighSigmaR","L75","N200","SPR",100,0.104744901680954,0.144134244356451,1
"83","long_fast","R_unadjusted","HighSigmaR","L75","N200","SSB",100,0.221836407738575,0.283161695891807,1
