"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","label","mre","mare","n_nonconverge"
"356","long_fast","R_unadjusted","HighSigmaR","L5","N50","F1","SSB",100,"L5_N50",-0.0852186359392968,0.687258881684305,0
"357","long_fast","R_unadjusted","HighSigmaR","L5","N50","F1","SSB0",100,"L5_N50",0.382890493485352,0.382890493485352,0
"358","long_fast","R_unadjusted","HighSigmaR","L75","N200","F1","F",100,"L75_N200",-0.186917335306883,0.259331045265884,0
"359","long_fast","R_unadjusted","HighSigmaR","L75","N200","F1","Fraction of unfished",100,"L75_N200",0.0249881213652514,0.192699094690634,0
"360","long_fast","R_unadjusted","HighSigmaR","L75","N200","F1","OFL",100,"L75_N200",0.232458619293574,0.285751539183752,0
"361","long_fast","R_unadjusted","HighSigmaR","L75","N200","F1","Recruit",100,"L75_N200",0.603686345312326,0.716650791906291,0
"362","long_fast","R_unadjusted","HighSigmaR","L75","N200","F1","SPR",100,"L75_N200",0.104744901680954,0.144134244356451,0
"363","long_fast","R_unadjusted","HighSigmaR","L75","N200","F1","SSB",100,"L75_N200",0.221836407738575,0.283161695891807,0
"364","long_fast","R_unadjusted","HighSigmaR","L75","N200","F1","SSB0",100,"L75_N200",0.202542963378614,0.202542963378614,0
"365","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","F",100,"L75_N50",-0.137238752047154,0.258179478696071,0
"366","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","Fraction of unfished",100,"L75_N50",-0.0697798922554142,0.185568047583938,0
"367","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","OFL",100,"L75_N50",0.171341569417103,0.292618839953487,0
"368","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","Recruit",100,"L75_N50",0.669551950098749,0.815693056052174,0
"369","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","SPR",100,"L75_N50",0.0796503047862381,0.15054794187458,0
"370","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","SSB",100,"L75_N50",0.176090661649224,0.291659061704684,0
"371","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","SSB0",100,"L75_N50",0.217357389947772,0.217357389947772,0
"372","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F1","F",100,"data-rich",0.00199148129103727,0.0142438068779759,0
"373","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F1","F",100,"perfect",-0.0368556776671263,0.0987823893707798,0
"374","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F1","Fraction of unfished",100,"data-rich",-0.0204651213249416,0.038738669652305,0
"375","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F1","Fraction of unfished",100,"perfect",0.0121825827568295,0.0951594013955649,0
"376","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F1","OFL",100,"data-rich",-0.00193778425008954,0.0148652353201664,0
"377","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F1","OFL",100,"perfect",0.0392953681795716,0.108262487998674,0
"378","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F1","Recruit",100,"data-rich",0.0775780031261532,0.261138876102616,0
"379","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F1","Recruit",100,"perfect",0.126372689835414,0.253136968697698,0
"380","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F1","SPR",100,"data-rich",-0.000723855625405698,0.00766501383181484,0
"381","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F1","SPR",100,"perfect",0.0196376232845837,0.0550307965965692,0
"382","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F1","SSB",100,"data-rich",-0.00205151063055562,0.014431114570215,0
"383","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F1","SSB",100,"perfect",0.037790070236897,0.104996349578552,0
"384","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F1","SSB0",100,"data-rich",0.0250411597491568,0.0436509159971142,0
"385","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F1","SSB0",100,"perfect",0.0282260302269798,0.041474228139086,0
"386","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F2","F",100,"data-rich",-0.00351391479564463,0.0171434163986489,0
"387","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F2","F",100,"perfect",-0.0857494169895704,0.105905680673313,0
"388","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F2","Fraction of unfished",100,"data-rich",-0.0241807107315897,0.0386533384613806,0
"389","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F2","Fraction of unfished",100,"perfect",0.0356271898452644,0.0743216779555274,0
"390","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F2","OFL",100,"data-rich",0.00440006670805444,0.0178591571996743,0
"391","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F2","OFL",100,"perfect",0.0972185609655882,0.111647141233018,0
"392","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F2","Recruit",100,"data-rich",0.0911387682113829,0.265422432035107,0
"393","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F2","Recruit",100,"perfect",0.144336936414849,0.287455552523175,0
"394","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F2","SPR",100,"data-rich",0.00110444025758555,0.00537456764432955,0
"395","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F2","SPR",100,"perfect",0.0282099772222379,0.0333293495683473,0
"396","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F2","SSB",100,"data-rich",0.00201479710914768,0.0166515358495778,0
"397","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F2","SSB",100,"perfect",0.0974862228440016,0.110234424810299,0
"398","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F2","SSB0",100,"data-rich",0.0211348374883612,0.0383510202068162,0
"399","long_fast","R_unadjusted","LowSigmaR","L100","perfect","F2","SSB0",100,"perfect",0.0441781307615941,0.0535755027039026,0
"400","long_fast","R_unadjusted","LowSigmaR","L1","N200","F1","F",100,"L1_N200",-0.130135094933764,0.27818335313373,2
"401","long_fast","R_unadjusted","LowSigmaR","L1","N200","F1","Fraction of unfished",100,"L1_N200",0.0406253762324183,0.221866666691302,2
"402","long_fast","R_unadjusted","LowSigmaR","L1","N200","F1","OFL",100,"L1_N200",0.139809738276543,0.308229277760153,2
"403","long_fast","R_unadjusted","LowSigmaR","L1","N200","F1","Recruit",100,"L1_N200",0.190406159302269,0.360822200688677,2
"404","long_fast","R_unadjusted","LowSigmaR","L1","N200","F1","SPR",100,"L1_N200",0.067338212656438,0.160203091069268,2
"405","long_fast","R_unadjusted","LowSigmaR","L1","N200","F1","SSB",100,"L1_N200",0.179874352336632,0.360496475826405,2
"406","long_fast","R_unadjusted","LowSigmaR","L1","N200","F1","SSB0",100,"L1_N200",0.118274928625604,0.119153619899737,2
"407","long_fast","R_unadjusted","LowSigmaR","L1","N50","F1","F",100,"L1_N50",-0.229721094004073,0.339641502078996,2
"408","long_fast","R_unadjusted","LowSigmaR","L1","N50","F1","Fraction of unfished",100,"L1_N50",0.135250117594809,0.298338023215867,2
"409","long_fast","R_unadjusted","LowSigmaR","L1","N50","F1","OFL",100,"L1_N50",0.261247272455838,0.444077241587377,2
"410","long_fast","R_unadjusted","LowSigmaR","L1","N50","F1","Recruit",100,"L1_N50",0.285236173873098,0.435697639503363,2
"411","long_fast","R_unadjusted","LowSigmaR","L1","N50","F1","SPR",100,"L1_N50",0.125716140110019,0.20676552501978,2
"412","long_fast","R_unadjusted","LowSigmaR","L1","N50","F1","SSB",100,"L1_N50",0.365528431215111,0.497379670746511,2
"413","long_fast","R_unadjusted","LowSigmaR","L1","N50","F1","SSB0",100,"L1_N50",0.173576982604996,0.17542994209887,2
"414","long_fast","R_unadjusted","LowSigmaR","L10","N200","F1","F",100,"L10_N200",0.030090408423468,0.13255064279562,0
"415","long_fast","R_unadjusted","LowSigmaR","L10","N200","F1","Fraction of unfished",100,"L10_N200",-0.0904791412495237,0.12667401271397,0
"416","long_fast","R_unadjusted","LowSigmaR","L10","N200","F1","OFL",100,"L10_N200",-0.0146058329322968,0.137742622872465,0
"417","long_fast","R_unadjusted","LowSigmaR","L10","N200","F1","Recruit",100,"L10_N200",0.132276527849512,0.25263821370034,0
"418","long_fast","R_unadjusted","LowSigmaR","L10","N200","F1","SPR",100,"L10_N200",-0.0125907858977213,0.0713465398017721,0
"419","long_fast","R_unadjusted","LowSigmaR","L10","N200","F1","SSB",100,"L10_N200",-0.0337996449388112,0.135561370218676,0
"420","long_fast","R_unadjusted","LowSigmaR","L10","N200","F1","SSB0",100,"L10_N200",0.076224155685595,0.076224155685595,0
"421","long_fast","R_unadjusted","LowSigmaR","L10","N50","F1","F",100,"L10_N50",0.096789328557014,0.235054368334437,0
"422","long_fast","R_unadjusted","LowSigmaR","L10","N50","F1","Fraction of unfished",100,"L10_N50",-0.198347822136698,0.23047031727514,0
"423","long_fast","R_unadjusted","LowSigmaR","L10","N50","F1","OFL",100,"L10_N50",-0.0899588873758085,0.226954446349742,0
"424","long_fast","R_unadjusted","LowSigmaR","L10","N50","F1","Recruit",100,"L10_N50",0.12461469024559,0.278802805038607,0
"425","long_fast","R_unadjusted","LowSigmaR","L10","N50","F1","SPR",100,"L10_N50",-0.0512300869561965,0.126067780568872,0
"426","long_fast","R_unadjusted","LowSigmaR","L10","N50","F1","SSB",100,"L10_N50",-0.11079978554991,0.257807560045801,0
"427","long_fast","R_unadjusted","LowSigmaR","L10","N50","F1","SSB0",100,"L10_N50",0.0734955880448657,0.079782084564015,0
"428","long_fast","R_unadjusted","LowSigmaR","L20","N200","F1","F",100,"L20_N200",-0.0206775120338341,0.125942968744857,0
"429","long_fast","R_unadjusted","LowSigmaR","L20","N200","F1","Fraction of unfished",100,"L20_N200",-0.0634275735682287,0.105977444349694,0
"430","long_fast","R_unadjusted","LowSigmaR","L20","N200","F1","OFL",100,"L20_N200",0.0272174341649978,0.145634282762384,0
"431","long_fast","R_unadjusted","LowSigmaR","L20","N200","F1","Recruit",100,"L20_N200",0.158165706328008,0.286708685180966,0
"432","long_fast","R_unadjusted","LowSigmaR","L20","N200","F1","SPR",100,"L20_N200",0.0136064282868563,0.0698735777733303,0
"433","long_fast","R_unadjusted","LowSigmaR","L20","N200","F1","SSB",100,"L20_N200",0.0198279211426004,0.129314961905429,0
"434","long_fast","R_unadjusted","LowSigmaR","L20","N200","F1","SSB0",100,"L20_N200",0.0831519426784977,0.0831519426784977,0
"435","long_fast","R_unadjusted","LowSigmaR","L20","N50","F1","F",100,"L20_N50",-0.0247735639051183,0.168692013466122,0
"436","long_fast","R_unadjusted","LowSigmaR","L20","N50","F1","Fraction of unfished",100,"L20_N50",-0.06505361022675,0.131454489475515,0
"437","long_fast","R_unadjusted","LowSigmaR","L20","N50","F1","OFL",100,"L20_N50",0.0245088234311381,0.173640366750322,0
"438","long_fast","R_unadjusted","LowSigmaR","L20","N50","F1","Recruit",100,"L20_N50",0.145370377229081,0.315247147811025,0
"439","long_fast","R_unadjusted","LowSigmaR","L20","N50","F1","SPR",100,"L20_N50",0.0153627601531506,0.09138630510047,0
"440","long_fast","R_unadjusted","LowSigmaR","L20","N50","F1","SSB",100,"L20_N50",0.0370552548911865,0.182857271785923,0
"441","long_fast","R_unadjusted","LowSigmaR","L20","N50","F1","SSB0",100,"L20_N50",0.0948092469153312,0.0948092469153312,0
"442","long_fast","R_unadjusted","LowSigmaR","L20","Ndecline","F1","F",100,"L20_Ndecline",-0.013677373077158,0.145455625359037,0
"443","long_fast","R_unadjusted","LowSigmaR","L20","Ndecline","F1","Fraction of unfished",100,"L20_Ndecline",-0.091729482460203,0.115452728101294,0
"444","long_fast","R_unadjusted","LowSigmaR","L20","Ndecline","F1","OFL",100,"L20_Ndecline",0.0156234716516581,0.139787577977355,0
"445","long_fast","R_unadjusted","LowSigmaR","L20","Ndecline","F1","Recruit",100,"L20_Ndecline",0.142449041675588,0.297569811446835,0
"446","long_fast","R_unadjusted","LowSigmaR","L20","Ndecline","F1","SPR",100,"L20_Ndecline",0.00611349382852292,0.0800664750101471,0
"447","long_fast","R_unadjusted","LowSigmaR","L20","Ndecline","F1","SSB",100,"L20_Ndecline",0.00989299814492126,0.150664569999676,0
"448","long_fast","R_unadjusted","LowSigmaR","L20","Ndecline","F1","SSB0",100,"L20_Ndecline",0.0818076991854378,0.0818076991854378,0
"449","long_fast","R_unadjusted","LowSigmaR","L75","N200","F1","F",100,"L75_N200",0.0223263845632232,0.117198975134194,0
"450","long_fast","R_unadjusted","LowSigmaR","L75","N200","F1","Fraction of unfished",100,"L75_N200",-0.0669928952833361,0.105969930102789,0
"451","long_fast","R_unadjusted","LowSigmaR","L75","N200","F1","OFL",100,"L75_N200",-0.0158809316568308,0.122671099983081,0
"452","long_fast","R_unadjusted","LowSigmaR","L75","N200","F1","Recruit",100,"L75_N200",0.102742106896514,0.244253548674321,0
"453","long_fast","R_unadjusted","LowSigmaR","L75","N200","F1","SPR",100,"L75_N200",-0.00582451270675244,0.0615314690154254,0
"454","long_fast","R_unadjusted","LowSigmaR","L75","N200","F1","SSB",100,"L75_N200",-0.0137710693729944,0.11904287896559,0
"455","long_fast","R_unadjusted","LowSigmaR","L75","N200","F1","SSB0",100,"L75_N200",0.0419181984670691,0.0532579405943036,0
"456","long_fast","R_unadjusted","LowSigmaR","L75","N50","F1","F",100,"L75_N50",-0.0247432468789933,0.128066714060417,0
"457","long_fast","R_unadjusted","LowSigmaR","L75","N50","F1","Fraction of unfished",100,"L75_N50",-0.017120960359568,0.0891216142505121,0
"458","long_fast","R_unadjusted","LowSigmaR","L75","N50","F1","OFL",100,"L75_N50",0.02070039464731,0.134267397406361,0
"459","long_fast","R_unadjusted","LowSigmaR","L75","N50","F1","Recruit",100,"L75_N50",0.139463310895105,0.307308205452084,0
"460","long_fast","R_unadjusted","LowSigmaR","L75","N50","F1","SPR",100,"L75_N50",0.015549802950413,0.0692535309004053,0
"461","long_fast","R_unadjusted","LowSigmaR","L75","N50","F1","SSB",100,"L75_N50",0.0395888756007313,0.133505015848145,0
"462","long_fast","R_unadjusted","LowSigmaR","L75","N50","F1","SSB0",100,"L75_N50",0.0559834251077553,0.0608732649701245,0
"463","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F1","F",100,"data-rich",0.00513823335616157,0.0238229214495876,0
"464","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F1","F",100,"perfect",-0.0870235158727902,0.123568837547364,0
"465","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F1","Fraction of unfished",100,"data-rich",-0.0422630076888163,0.0798104233261425,0
"466","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F1","Fraction of unfished",100,"perfect",0.041811411123373,0.157537080304499,0
"467","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F1","OFL",100,"data-rich",-0.00515954268664537,0.0236172537260342,0
"468","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F1","OFL",100,"perfect",0.0980195951424489,0.137429090165469,0
"469","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F1","Recruit",100,"data-rich",0.399312815560486,0.549546384911579,0
"470","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F1","Recruit",100,"perfect",0.473815074956666,0.587684699888121,0
"471","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F1","SPR",100,"data-rich",-0.0031228381862775,0.0125974781460287,0
"472","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F1","SPR",100,"perfect",0.0515455002830011,0.0720286853028111,0
"473","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F1","SSB",100,"data-rich",-0.00457424549183219,0.0203023721395048,0
"474","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F1","SSB",100,"perfect",0.0949937230860967,0.131770755473209,0
"475","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F1","SSB0",100,"data-rich",0.0424827655716883,0.081908632046244,0
"476","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F1","SSB0",100,"perfect",0.0833093767430567,0.0972469582765916,0
"477","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F2","F",100,"data-rich",0.00545694098548326,0.0161814709061133,0
"478","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F2","F",100,"perfect",-0.119472261320275,0.143783332721856,0
"479","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F2","Fraction of unfished",100,"data-rich",-0.0511574815542273,0.0817554663790835,0
"480","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F2","Fraction of unfished",100,"perfect",0.0524697788621038,0.132401952561367,0
"481","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F2","OFL",100,"data-rich",-0.00407239479778785,0.0174022480655704,0
"482","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F2","OFL",100,"perfect",0.137969160502788,0.168202125528334,0
"483","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F2","Recruit",100,"data-rich",0.326569330873096,0.495291116124316,0
"484","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F2","Recruit",100,"perfect",0.527577726893591,0.599725096377177,0
"485","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F2","SPR",100,"data-rich",-0.00142104007116048,0.00565595643590131,0
"486","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F2","SPR",100,"perfect",0.041369983873184,0.0503554408116923,0
"487","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F2","SSB",100,"data-rich",-0.0053828065667732,0.0163362698993017,0
"488","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F2","SSB",100,"perfect",0.135148680963455,0.163628509917409,0
"489","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F2","SSB0",100,"data-rich",0.0312916973521,0.07630966193147,0
"490","long_slow","R_biasadjusted","HighSigmaR","L100","perfect","F2","SSB0",100,"perfect",0.092288803090572,0.0958937449820011,0
"491","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F1","F",100,"L1_N200",-0.0346926831179581,0.541620642424778,1
"492","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F1","Fraction of unfished",100,"L1_N200",0.0408053496147696,0.523703463150413,1
"493","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F1","OFL",100,"L1_N200",0.0370084811102545,0.565648664983823,1
"494","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F1","Recruit",100,"L1_N200",0.372187095854919,0.65919808311239,1
"495","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F1","SPR",100,"L1_N200",0.00371045846173197,0.361130982328155,1
"496","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F1","SSB",100,"L1_N200",-0.0362754875265661,0.625260628823131,1
"497","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F1","SSB0",100,"L1_N200",0.0269073549977265,0.139713689158373,1
"498","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","F",100,"L1_N50",-0.129104140791763,0.548476919460234,2
"499","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","Fraction of unfished",100,"L1_N50",0.1683769080925,0.472350318549422,2
"500","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","OFL",100,"L1_N50",0.175920100647013,0.55410037376569,2
"501","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","Recruit",100,"L1_N50",0.564465513562746,0.694321264246609,2
"502","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","SPR",100,"L1_N50",0.0952789918873028,0.330514786805861,2
"503","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","SSB",100,"L1_N50",0.140607657338474,0.57905105687963,2
"504","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","SSB0",100,"L1_N50",0.0190503569436507,0.144883158650658,2
"505","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F1","F",100,"L10_N200",0.0053354182832048,0.245618766218575,0
"506","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F1","Fraction of unfished",100,"L10_N200",-0.0704315837031075,0.222668708710062,0
"507","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F1","OFL",100,"L10_N200",-0.00740302465099081,0.274104750146464,0
"508","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F1","Recruit",100,"L10_N200",0.430061557265535,0.609959049007853,0
"509","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F1","SPR",100,"L10_N200",-0.00904719042827481,0.153382648890007,0
"510","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F1","SSB",100,"L10_N200",-0.0377247949339148,0.284208696638609,0
"511","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F1","SSB0",100,"L10_N200",0.0306130863685666,0.0984621587044886,0
"512","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","F",100,"L10_N50",-0.178707629652748,0.250947767593258,0
"513","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","Fraction of unfished",100,"L10_N50",0.193863254743547,0.268962852128701,0
"514","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","OFL",100,"L10_N50",0.263709195045985,0.290933147099668,0
"515","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","Recruit",100,"L10_N50",0.613309265564534,0.654986555363367,0
"516","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","SPR",100,"L10_N50",0.123680310986731,0.159816009999371,0
"517","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","SSB",100,"L10_N50",0.256327607816947,0.287885513405182,0
"518","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","SSB0",100,"L10_N50",0.0473722006581096,0.102190796775195,0
"519","long_slow","R_biasadjusted","HighSigmaR","L2","N200","F1","F",100,"L2_N200",0.294914590150106,0.537174381797685,0
"520","long_slow","R_biasadjusted","HighSigmaR","L2","N200","F1","Fraction of unfished",100,"L2_N200",-0.306377344284121,0.46624362541747,0
"521","long_slow","R_biasadjusted","HighSigmaR","L2","N200","F1","OFL",100,"L2_N200",-0.240789034125374,0.481192289250418,0
"522","long_slow","R_biasadjusted","HighSigmaR","L2","N200","F1","Recruit",100,"L2_N200",0.229733218855499,0.563698632664333,0
"523","long_slow","R_biasadjusted","HighSigmaR","L2","N200","F1","SPR",100,"L2_N200",-0.16212325482674,0.31918983082825,0
"524","long_slow","R_biasadjusted","HighSigmaR","L2","N200","F1","SSB",100,"L2_N200",-0.284026204613668,0.520780689560808,0
"525","long_slow","R_biasadjusted","HighSigmaR","L2","N200","F1","SSB0",100,"L2_N200",0.00223454857193905,0.12721636637892,0
"526","long_slow","R_biasadjusted","HighSigmaR","L2","N50","F1","F",100,"L2_N50",-0.214612412118868,0.353298059526382,0
"527","long_slow","R_biasadjusted","HighSigmaR","L2","N50","F1","Fraction of unfished",100,"L2_N50",0.253699056269931,0.398228629689321,0
"528","long_slow","R_biasadjusted","HighSigmaR","L2","N50","F1","OFL",100,"L2_N50",0.308960064520452,0.441359021557924,0
"529","long_slow","R_biasadjusted","HighSigmaR","L2","N50","F1","Recruit",100,"L2_N50",0.460572202880946,0.638835905816436,0
"530","long_slow","R_biasadjusted","HighSigmaR","L2","N50","F1","SPR",100,"L2_N50",0.144479906924093,0.223486337337274,0
"531","long_slow","R_biasadjusted","HighSigmaR","L2","N50","F1","SSB",100,"L2_N50",0.311295606587051,0.500998595118275,0
"532","long_slow","R_biasadjusted","HighSigmaR","L2","N50","F1","SSB0",100,"L2_N50",0.0439734190654753,0.121106576857132,0
"533","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F1","F",100,"L20_N200",-0.0316564333106113,0.231210207291976,0
"534","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F1","Fraction of unfished",100,"L20_N200",0.011660370979949,0.192314540164862,0
"535","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F1","OFL",100,"L20_N200",0.0197118481686439,0.244631399545019,0
"536","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F1","Recruit",100,"L20_N200",0.407715673791021,0.602169923542727,0
"537","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F1","SPR",100,"L20_N200",0.00859124426136727,0.13644975158795,0
"538","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F1","SSB",100,"L20_N200",0.0331756171805752,0.247489821137928,0
"539","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F1","SSB0",100,"L20_N200",0.0269377063750492,0.110694909100488,0
"540","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F2","F",100,"L20_N200",-0.0807808726797702,0.219265042574932,0
"541","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F2","Fraction of unfished",100,"L20_N200",0.0229519616777387,0.147333927608372,0
"542","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F2","OFL",100,"L20_N200",0.0869600760146808,0.230594126594506,0
"543","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F2","Recruit",100,"L20_N200",0.578009189295108,0.659251627352814,0
"544","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F2","SPR",100,"L20_N200",0.0287693720666189,0.070071377432582,0
"545","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F2","SSB",100,"L20_N200",0.0823905292541662,0.222517190590284,0
"546","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F2","SSB0",100,"L20_N200",0.0190182875638381,0.106505846362473,0
"547","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","F",100,"L20_N50",-0.198953480187908,0.265972795015527,0
"548","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","Fraction of unfished",100,"L20_N50",0.209245406362022,0.27942263888042,0
"549","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","OFL",100,"L20_N50",0.285754858798271,0.316170822061814,0
"550","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","Recruit",100,"L20_N50",0.580362992403583,0.655771398757513,0
"551","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","SPR",100,"L20_N50",0.134790068234702,0.169310302811144,0
"552","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","SSB",100,"L20_N50",0.264211638454075,0.299978098597044,0
"553","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","SSB0",100,"L20_N50",0.0344734379635028,0.10197776446644,0
"554","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F2","F",100,"L20_N50",-0.335332000954157,0.399472735688471,0
"555","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F2","Fraction of unfished",100,"L20_N50",0.28115250239451,0.297393604389331,0
"556","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F2","OFL",100,"L20_N50",0.530932833678977,0.530932833678977,0
"557","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F2","Recruit",100,"L20_N50",0.822921313687759,0.837217535493771,0
"558","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F2","SPR",100,"L20_N50",0.127848769516702,0.151914607424121,0
"559","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F2","SSB",100,"L20_N50",0.572458324933557,0.572458324933557,0
"560","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F2","SSB0",100,"L20_N50",0.188262148854608,0.21589908224307,0
"561","long_slow","R_biasadjusted","HighSigmaR","L20","Ndecline","F1","F",100,"L20_Ndecline",-0.166685785670331,0.247617247803326,0
"562","long_slow","R_biasadjusted","HighSigmaR","L20","Ndecline","F1","Fraction of unfished",100,"L20_Ndecline",0.155756020231935,0.220290588350614,0
"563","long_slow","R_biasadjusted","HighSigmaR","L20","Ndecline","F1","OFL",100,"L20_Ndecline",0.221457458975063,0.276028471559489,0
"564","long_slow","R_biasadjusted","HighSigmaR","L20","Ndecline","F1","Recruit",100,"L20_Ndecline",0.524935863622108,0.659025307512356,0
