"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","mre","mare","pconverge"
"174","long_slow","R_biasadjusted","HighSigmaR","L2","N50","F1","SSB",100,0.311295606587051,0.500998595118275,1
"175","long_slow","R_biasadjusted","HighSigmaR","L2","N50","F1","SSB0",100,0.0439734190654753,0.121106576857132,1
"176","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","Depletion",100,0.209245406362022,0.27942263888042,1
"177","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","F",100,-0.198953480187908,0.265972795015527,1
"178","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","OFL",100,0.285754858798271,0.316170822061814,1
"179","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","Recruit",100,0.580362992403583,0.655771398757513,1
"180","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","SPR",100,0.134790068234702,0.169310302811144,1
"181","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","SSB",100,0.264211638454075,0.299978098597044,1
"182","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","SSB0",100,0.0344734379635028,0.10197776446644,1
"183","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F2","Depletion",100,0.28115250239451,0.297393604389331,1
"184","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F2","F",100,-0.335332000954157,0.399472735688471,1
"185","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F2","OFL",100,0.530932833678977,0.530932833678977,1
"186","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F2","Recruit",100,0.822921313687759,0.837217535493771,1
"187","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F2","SPR",100,0.127848769516702,0.151914607424121,1
"188","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F2","SSB",100,0.572458324933557,0.572458324933557,1
"189","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F2","SSB0",100,0.188262148854608,0.21589908224307,1
"190","long_slow","R_biasadjusted","HighSigmaR","L5","N50","F1","Depletion",100,0.167923477162045,0.289380289709756,1
"191","long_slow","R_biasadjusted","HighSigmaR","L5","N50","F1","F",100,-0.1642257808024,0.263103583067294,1
"192","long_slow","R_biasadjusted","HighSigmaR","L5","N50","F1","OFL",100,0.219103877193066,0.356460163927322,1
"193","long_slow","R_biasadjusted","HighSigmaR","L5","N50","F1","Recruit",100,0.541112000267311,0.65096827086775,1
"194","long_slow","R_biasadjusted","HighSigmaR","L5","N50","F1","SPR",100,0.114020934217974,0.177536986667505,1
"195","long_slow","R_biasadjusted","HighSigmaR","L5","N50","F1","SSB",100,0.212458377757832,0.367040155724975,1
"196","long_slow","R_biasadjusted","HighSigmaR","L5","N50","F1","SSB0",100,0.045596931418486,0.121029266745084,1
"197","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","Depletion",100,0.284422681241007,0.304926840624963,1
"198","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","F",100,-0.243369193087738,0.264130659565506,1
"199","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","OFL",100,0.327982233353064,0.327982233353064,1
"200","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","Recruit",100,0.624140854729811,0.706638734874878,1
"201","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","SPR",100,0.159996816237973,0.180383702282875,1
"202","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","SSB",100,0.354427594619264,0.354427594619264,1
"203","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","SSB0",100,0.0359829894846795,0.0833941315325614,1
"204","long_slow","R_biasadjusted","LowSigmaR","L1","N50","F1","Depletion",100,0.101928808132966,0.412865037494067,1
"205","long_slow","R_biasadjusted","LowSigmaR","L1","N50","F1","F",100,-0.060650238944046,0.408850687562129,1
"206","long_slow","R_biasadjusted","LowSigmaR","L1","N50","F1","OFL",100,0.116852586502387,0.417448316054437,1
"207","long_slow","R_biasadjusted","LowSigmaR","L1","N50","F1","Recruit",100,0.157825812746542,0.402077650261497,1
"208","long_slow","R_biasadjusted","LowSigmaR","L1","N50","F1","SPR",100,0.0652651562794795,0.235248569272373,1
"209","long_slow","R_biasadjusted","LowSigmaR","L1","N50","F1","SSB",100,0.0816044612240364,0.44663180468864,1
"210","long_slow","R_biasadjusted","LowSigmaR","L1","N50","F1","SSB0",100,0.0102381495051581,0.103123099459745,1
"211","long_slow","R_biasadjusted","LowSigmaR","L10","N50","F1","Depletion",100,0.0308188885499313,0.18246990528829,1
"212","long_slow","R_biasadjusted","LowSigmaR","L10","N50","F1","F",100,-0.0408703882540327,0.150611519924829,1
"213","long_slow","R_biasadjusted","LowSigmaR","L10","N50","F1","OFL",100,0.0591627945963305,0.155585928649429,1
