#V3.30
#C data file created using the SS_writedat function in the R package r4ss
#C should work with SS version: 
#C file write time: 2020-04-25 08:42:20
#
1 #_styr
100 #_endyr
1 #_nseas
12 #_months_per_seas
2 #_Nsubseasons
1 #_spawn_month
1 #_Ngenders
30 #_Nages
1 #_N_areas
2 #_Nfleets
#_fleetinfo
#_type	surveytiming	area	units	need_catch_mult	fleetname
1	-1	1	1	0	Fishery	#_1
3	 1	1	2	0	Survey 	#_2
#_Catch data
#_year	season	fleet	catch	catch_se
 -999	1	1	   0.000	0.0	#_1         
    1	1	1	 177.391	0.1	#_2         
    2	1	1	 204.873	0.1	#_3         
    3	1	1	 228.294	0.1	#_4         
    4	1	1	 247.524	0.1	#_5         
    5	1	1	 262.651	0.1	#_6         
    6	1	1	 276.372	0.1	#_7         
    7	1	1	 292.575	0.1	#_8         
    8	1	1	 309.957	0.1	#_9         
    9	1	1	 323.265	0.1	#_10        
   10	1	1	 330.580	0.1	#_11        
   11	1	1	 334.152	0.1	#_12        
   12	1	1	 335.932	0.1	#_13        
   13	1	1	 335.841	0.1	#_14        
   14	1	1	 334.733	0.1	#_15        
   15	1	1	 335.328	0.1	#_16        
   16	1	1	 337.465	0.1	#_17        
   17	1	1	 337.954	0.1	#_18        
   18	1	1	 335.787	0.1	#_19        
   19	1	1	 334.164	0.1	#_20        
   20	1	1	 337.183	0.1	#_21        
   21	1	1	 345.518	0.1	#_22        
   22	1	1	 356.396	0.1	#_23        
   23	1	1	 366.291	0.1	#_24        
   24	1	1	 373.226	0.1	#_25        
   25	1	1	 376.900	0.1	#_26        
   26	1	1	 365.455	0.1	#_27        
   27	1	1	 822.594	0.1	#_28        
   28	1	1	1246.100	0.1	#_29        
   29	1	1	1689.430	0.1	#_30        
   30	1	1	2175.390	0.1	#_31        
   31	1	1	2627.190	0.1	#_32        
   32	1	1	2964.340	0.1	#_33        
   33	1	1	3246.340	0.1	#_34        
   34	1	1	3647.650	0.1	#_35        
   35	1	1	4200.630	0.1	#_36        
   36	1	1	4714.220	0.1	#_37        
   37	1	1	5011.410	0.1	#_38        
   38	1	1	5053.180	0.1	#_39        
   39	1	1	4875.360	0.1	#_40        
   40	1	1	4560.600	0.1	#_41        
   41	1	1	4279.050	0.1	#_42        
   42	1	1	4200.800	0.1	#_43        
   43	1	1	4269.730	0.1	#_44        
   44	1	1	4304.410	0.1	#_45        
   45	1	1	4281.340	0.1	#_46        
   46	1	1	4266.540	0.1	#_47        
   47	1	1	4209.180	0.1	#_48        
   48	1	1	4109.450	0.1	#_49        
   49	1	1	4098.140	0.1	#_50        
   50	1	1	4097.250	0.1	#_51        
   51	1	1	3885.670	0.1	#_52        
   52	1	1	3439.310	0.1	#_53        
   53	1	1	2914.250	0.1	#_54        
   54	1	1	2510.530	0.1	#_55        
   55	1	1	2396.050	0.1	#_56        
   56	1	1	2497.870	0.1	#_57        
   57	1	1	2671.420	0.1	#_58        
   58	1	1	2684.720	0.1	#_59        
   59	1	1	2504.070	0.1	#_60        
   60	1	1	2225.460	0.1	#_61        
   61	1	1	1980.660	0.1	#_62        
   62	1	1	1814.960	0.1	#_63        
   63	1	1	1851.090	0.1	#_64        
   64	1	1	2059.450	0.1	#_65        
   65	1	1	2247.600	0.1	#_66        
   66	1	1	2235.720	0.1	#_67        
   67	1	1	2039.610	0.1	#_68        
   68	1	1	1765.500	0.1	#_69        
   69	1	1	1505.010	0.1	#_70        
   70	1	1	1325.780	0.1	#_71        
   71	1	1	1250.610	0.1	#_72        
   72	1	1	1231.240	0.1	#_73        
   73	1	1	1194.110	0.1	#_74        
   74	1	1	1121.740	0.1	#_75        
   75	1	1	1072.050	0.1	#_76        
   76	1	1	1086.180	0.1	#_77        
   77	1	1	1120.870	0.1	#_78        
   78	1	1	1158.080	0.1	#_79        
   79	1	1	1218.860	0.1	#_80        
   80	1	1	1251.310	0.1	#_81        
   81	1	1	1352.310	0.1	#_82        
   82	1	1	1378.010	0.1	#_83        
   83	1	1	1374.310	0.1	#_84        
   84	1	1	1364.550	0.1	#_85        
   85	1	1	1345.850	0.1	#_86        
   86	1	1	1330.370	0.1	#_87        
   87	1	1	1366.900	0.1	#_88        
   88	1	1	1493.750	0.1	#_89        
   89	1	1	1679.480	0.1	#_90        
   90	1	1	1867.590	0.1	#_91        
   91	1	1	2015.810	0.1	#_92        
   92	1	1	2084.250	0.1	#_93        
   93	1	1	2055.410	0.1	#_94        
   94	1	1	1957.610	0.1	#_95        
   95	1	1	1847.880	0.1	#_96        
   96	1	1	1808.350	0.1	#_97        
   97	1	1	1958.000	0.1	#_98        
   98	1	1	2355.000	0.1	#_99        
   99	1	1	2856.180	0.1	#_100       
  100	1	1	3212.450	0.1	#_101       
-9999	0	0	   0.000	0.0	#_terminator
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_Fleet	Units	Errtype	SD_Report
1	1	0	0	#_Fishery
2	1	0	0	#_Survey 
#
#_CPUE_data
#_year	seas	index	obs	se_log
    1	1	1	1	1	#_1         
-9999	0	0	0	0	#_terminator
0 #_N_discard_fleets
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal
#
#_discard_fleet_info
#
#_discard_data
#
#_meanbodywt
0 #_use_meanbodywt
 #_DF_for_meanbodywt_T-distribution_like
#
#_population_length_bins
2 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
1 # binwidth for population size comp
10 # minimum size in the population (lower edge of first bin and size at age 0.00)
72 # maximum size in the population (lower edge of last bin)
1 #_use_lencomp
#
#_len_info
#_mintailcomp	addtocomp	combine_M_F	CompressBins	CompError	ParmSelect	minsamplesize
-1	1e-10	0	0	0	0	1	#_Fishery
-1	1e-10	0	0	0	0	1	#_Survey 
32 #_N_lbins
#_lbin_vector
10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 #_lbin_vector
#
#_lencomp
#_Yr	Seas	FltSvy	Gender	Part	Nsamp	l10	l12	l14	l16	l18	l20	l22	l24	l26	l28	l30	l32	l34	l36	l38	l40	l42	l44	l46	l48	l50	l52	l54	l56	l58	l60	l62	l64	l66	l68	l70	l72
    1	1	1	0	0	1000	0.001538220	0.00408866	0.00240844	0.00934974	0.02849890	0.0398409	0.0568238	0.0972253	0.1242860	0.150384	0.225829	0.360225	0.551352	0.806992	1.096830	1.303670	1.303390	1.119170	0.850486	0.602458	0.422259	0.3006310	0.2126060	0.1434510	0.0896012	0.05094670	0.02612610	0.012009200	0.004924550	1.79461e-03	5.79454e-04	2.18477e-04	#_1         
    2	1	1	0	0	1000	0.001499150	0.00397356	0.00205912	0.00668358	0.02068390	0.0316254	0.0541972	0.1044890	0.1540410	0.201526	0.256758	0.321739	0.434148	0.623088	0.866000	1.094520	1.217470	1.197390	1.037990	0.801688	0.568293	0.3837560	0.2527460	0.1616470	0.0980422	0.05499800	0.02803840	0.012855600	0.005267980	1.92127e-03	6.21682e-04	2.35515e-04	#_2         
    3	1	1	0	0	1000	0.001486900	0.00394067	0.00203015	0.00650394	0.01978770	0.0278182	0.0417196	0.0817239	0.1352460	0.206180	0.292661	0.371439	0.448268	0.554685	0.714806	0.909081	1.069130	1.144310	1.096070	0.932873	0.710103	0.4920670	0.3175040	0.1939760	0.1124190	0.06106870	0.03056500	0.013885100	0.005666060	2.06334e-03	6.67731e-04	2.53500e-04	#_3         
    4	1	1	0	0	1000	0.009011540	0.02373310	0.00845316	0.00667752	0.01963420	0.0273801	0.0398485	0.0744701	0.1155200	0.172057	0.260711	0.367260	0.473696	0.573659	0.680055	0.807980	0.940528	1.046680	1.071520	0.985189	0.807509	0.5921730	0.3927710	0.2389140	0.1347700	0.07074110	0.03436950	0.015294600	0.006164930	2.23049e-03	7.19726e-04	2.73105e-04	#_4         
    5	1	1	0	0	1000	0.000964046	0.00271127	0.00532620	0.03801570	0.11162400	0.1210500	0.0725784	0.0763331	0.1094730	0.155883	0.227652	0.320493	0.431817	0.551784	0.664881	0.767515	0.862334	0.953608	1.003920	0.970885	0.844724	0.6560620	0.4553100	0.2841630	0.1608590	0.08320660	0.03946100	0.017127700	0.006764420	2.41274e-03	7.71703e-04	2.91269e-04	#_5         
    6	1	1	0	0	1000	0.000740811	0.00196698	0.00111311	0.00438839	0.01787510	0.0582004	0.1759900	0.3321900	0.3565030	0.269728	0.237910	0.286177	0.374145	0.482620	0.597042	0.701720	0.787121	0.863542	0.913483	0.905132	0.819100	0.6662160	0.4835690	0.3130430	0.1813550	0.09451370	0.04452950	0.019022000	0.007367260	2.57973e-03	8.12977e-04	3.03072e-04	#_6         
    7	1	1	0	0	1000	0.001841880	0.00485852	0.00192588	0.00305929	0.00939927	0.0153350	0.0359421	0.1129960	0.2854710	0.517237	0.642546	0.578811	0.471869	0.457298	0.524081	0.615838	0.699053	0.773191	0.823643	0.827092	0.766277	0.6436130	0.4844800	0.3249670	0.1939720	0.10319600	0.04908450	0.020941400	0.008032950	2.77258e-03	8.60175e-04	3.15066e-04	#_7         
    8	1	1	0	0	1000	0.002347440	0.00620931	0.00289585	0.00759540	0.02235610	0.0261575	0.0237892	0.0422067	0.0940392	0.222594	0.460326	0.724186	0.849419	0.786432	0.666787	0.617594	0.643321	0.704109	0.756500	0.769666	0.725568	0.6234190	0.4822620	0.3331760	0.2046680	0.11162800	0.05408710	0.023322100	0.008968630	3.08156e-03	9.46994e-04	3.41465e-04	#_8         
    9	1	1	0	0	1000	0.002743850	0.00726295	0.00351542	0.01001360	0.03000980	0.0388511	0.0463713	0.0740818	0.0936280	0.119911	0.216197	0.419118	0.692799	0.910201	0.956042	0.859665	0.749711	0.713804	0.728343	0.737960	0.704084	0.6157970	0.4865650	0.3441790	0.2167020	0.12104800	0.05990770	0.026270100	0.010216700	3.52883e-03	1.08398e-03	3.87928e-04	#_9         
   10	1	1	0	0	1000	0.001436440	0.00383242	0.00261574	0.01182780	0.03576910	0.0476330	0.0617284	0.1054850	0.1415800	0.166682	0.207302	0.283794	0.439046	0.674621	0.895136	0.986013	0.935410	0.845723	0.782367	0.744727	0.697552	0.6133630	0.4919290	0.3545390	0.2278090	0.12991800	0.06559340	0.029283400	0.011557400	4.03431e-03	1.24656e-03	4.46076e-04	#_10        
   11	1	1	0	0	1000	0.000944826	0.00251351	0.00153517	0.00626470	0.01985970	0.0335019	0.0654139	0.1270540	0.1792390	0.223726	0.277473	0.327305	0.393371	0.516647	0.697572	0.870204	0.952020	0.942304	0.878923	0.800540	0.717269	0.6176210	0.4950360	0.3605510	0.2352860	0.13653900	0.07017820	0.031877700	0.012783300	4.52398e-03	1.41313e-03	5.09951e-04	#_11        
   12	1	1	0	0	1000	0.006461040	0.01701350	0.00599629	0.00425906	0.01276940	0.0202642	0.0380913	0.0829480	0.1491710	0.239625	0.337281	0.409359	0.462442	0.524168	0.617942	0.742346	0.854937	0.921484	0.919614	0.857708	0.758690	0.6380690	0.5036260	0.3658010	0.2403180	0.14114500	0.07360250	0.033947100	0.013819800	4.96049e-03	1.56921e-03	5.73606e-04	#_12        
   13	1	1	0	0	1000	0.001885410	0.00508534	0.00484409	0.02732980	0.08007590	0.0863393	0.0504792	0.0552731	0.0943746	0.165597	0.276473	0.405090	0.517893	0.594960	0.649928	0.710761	0.782754	0.856463	0.894863	0.871864	0.788629	0.6636500	0.5187520	0.3735580	0.2448740	0.14444900	0.07600760	0.035467900	0.014625500	5.31861e-03	1.70378e-03	6.31914e-04	#_13        
   14	1	1	0	0	1000	0.001298530	0.00345195	0.00204774	0.00817838	0.02749440	0.0572896	0.1339450	0.2432430	0.2606350	0.204480	0.209221	0.301576	0.438404	0.573069	0.670581	0.726681	0.762695	0.807168	0.844147	0.841811	0.781814	0.6692000	0.5257760	0.3777630	0.2467550	0.14544200	0.07677590	0.036069500	0.015011500	5.51732e-03	1.78731e-03	6.72414e-04	#_14        
   15	1	1	0	0	1000	0.002203450	0.00582048	0.00251509	0.00546404	0.01688950	0.0267307	0.0523418	0.1264510	0.2535740	0.407746	0.492723	0.461717	0.427861	0.484201	0.594943	0.690095	0.743123	0.778631	0.802299	0.799298	0.751239	0.6532270	0.5194920	0.3754980	0.2456010	0.14471200	0.07643320	0.036009500	0.015066100	5.57833e-03	1.82307e-03	6.94614e-04	#_15        
   16	1	1	0	0	1000	0.002349270	0.00622141	0.00308449	0.00919221	0.02734710	0.0339336	0.0376217	0.0691125	0.1293990	0.244098	0.426547	0.608799	0.693153	0.669348	0.631808	0.648246	0.696239	0.745443	0.774388	0.771234	0.726384	0.6363290	0.5110720	0.3726210	0.2450960	0.14482400	0.07660110	0.036142900	0.015162000	5.63780e-03	1.85332e-03	7.13025e-04	#_16        
   17	1	1	0	0	1000	0.007008910	0.01848140	0.00715433	0.01011180	0.03015840	0.0407621	0.0544195	0.0930167	0.1255250	0.165787	0.265185	0.435595	0.637900	0.787185	0.822708	0.777815	0.732281	0.732560	0.752225	0.752958	0.712894	0.6275790	0.5071480	0.3723570	0.2465160	0.14639100	0.07769200	0.036743600	0.015446900	5.75902e-03	1.90007e-03	7.35928e-04	#_17        
   18	1	1	0	0	1000	0.003226940	0.00862294	0.00621938	0.02935000	0.08665450	0.0993177	0.0797159	0.1091100	0.1520950	0.195149	0.255896	0.340610	0.474413	0.651966	0.804392	0.863558	0.834236	0.789585	0.762257	0.740472	0.696935	0.6154220	0.4998870	0.3690760	0.2457160	0.14667400	0.07817970	0.037099000	0.015637500	5.84364e-03	1.93279e-03	7.51801e-04	#_18        
